Year,Reporting Facility,Submission ID,Facility Sub Type,Facility Sub Type Grouping,Operator,COMPRESSOR (m3),PNEUMATICINSTRUMENT (m3),PNEAMATICPUMP (m3),FUGITIVE (m3),ROUTINEVENT (m3)
2021,ABBT0126471,31496578,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1400
2021,ABBT0111014,31493447,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,18000
2021,ABBT0110994,31493443,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,17000
2021,ABBT0107518,31493056,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2000
2021,ABBT0112192,31493649,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,35300
2021,ABBT0143713,31500556,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,174
2021,ABBT0116324,31494454,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,4000
2021,ABBT0114368,31494104,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,400
2021,ABBT0114899,31494227,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5600
2021,ABBT0117645,31494700,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,7800
2021,ABBT0157887,31503763,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0108824,31493160,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,6600
2021,ABBT0110644,31493378,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,4200
2021,ABBT0131616,31497825,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1100
2021,ABBT0139515,31499654,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,400
2021,ABBT0147041,31501235,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2800
2021,ABBT0139573,31499675,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,400
2021,ABBT0118947,31494930,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3900
2021,ABBT0121147,31495339,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,46200
2021,ABBT0118984,31494939,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,103600
2021,ABBT0133830,31498317,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,27
2021,ABBT0152198,31502283,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,4600
2021,ABBT0135630,31498737,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,38100
2021,ABBT0159575,31504462,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,20700
2021,ABBT0145521,31500897,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2500
2021,ABBT0126948,31496695,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1000
2021,ABBT0122302,31495600,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3300
2021,ABBT0123514,31495843,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5600
2021,ABBT0119707,31495085,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,19
2021,ABBT0120690,31495259,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0127612,31496854,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,22300
2021,ABBT0123524,31495850,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5800
2021,ABBT0123542,31495857,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0108834,31493164,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0126441,31496558,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,500
2021,ABBT0126472,31496579,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,42500
2021,ABBT0127297,31496792,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,29
2021,ABBT0153726,31502578,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1700
2021,ABBT0139157,31499586,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,89200
2021,ABBT0131243,31497716,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0130788,31497642,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,800
2021,ABBT0133808,31498308,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5800
2021,ABBT0108902,31493182,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,40000
2021,ABBT0122690,31495670,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1300
2021,ABBT0111711,31493575,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,58100
2021,ABBT0111718,31493577,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,19300
2021,ABBT0124614,31496107,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1200
2021,ABBT0138809,31499491,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1800
2021,ABBT0155128,31502952,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1500
2021,ABBT0145868,31500956,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0136598,31498991,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,61200
2021,ABBT0132729,31498066,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5200
2021,ABBT0113765,31493967,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,500
2021,ABBT0156221,31503304,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,8
2021,ABBT0156486,31503369,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0139512,31499652,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,900
2021,ABBT0142719,31500296,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1600
2021,ABBT0133821,31498314,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,12300
2021,ABBT0138508,31499423,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3600
2021,ABBT0116739,31494542,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,6300
2021,ABBT0108798,31493150,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1500
2021,ABBT0147675,31501428,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,75800
2021,ABBT0160189,31504587,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,4600
2021,ABBT0142925,31500341,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1200
2021,ABBT0159989,31504551,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,300
2021,ABBT0113342,31493876,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,40300
2021,ABBT0136507,31498962,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5500
2021,ABBT0148417,31501598,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2500
2021,ABBT0123035,31495743,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,17500
2021,ABBT0158761,31504141,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,17900
2021,ABBT0131743,31497861,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0130685,31497605,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,16800
2021,ABBT0131732,31497859,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5500
2021,ABBT0113763,31493966,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1700
2021,ABBT0113402,31493900,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,10900
2021,ABBT0113876,31493999,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0114839,31494206,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,600
2021,ABBT0137928,31499291,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0116120,31494415,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1300
2021,ABBT0151675,31502187,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0154237,31502723,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0130248,31497482,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0130530,31497563,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,500
2021,ABBT0124037,31495976,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1300
2021,ABBT0119772,31495090,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,800
2021,ABBT0127328,31496802,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,9100
2021,ABBT0135276,31498640,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,32900
2021,ABBT0131201,31497709,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,700
2021,ABBT0121961,31495524,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2800
2021,ABBT0113821,31493985,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,73000
2021,ABBT0121614,31495446,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,18800
2021,ABBT0122288,31495595,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1400
2021,ABBT0156222,31503305,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2
2021,ABBT0135657,31498743,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,900
2021,ABBT0125405,31496284,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0125894,31496408,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1000
2021,ABBT0139044,31499550,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,47700
2021,ABBT0158801,31504163,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2700
2021,ABBT0126999,31496725,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3500
2021,ABBT0123488,31495835,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,900
2021,ABBT0123561,31495861,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2100
2021,ABBT0124045,31495979,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,6100
2021,ABBT0126277,31496496,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,43400
2021,ABBT0127669,31496869,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0141085,31499999,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5400
2021,ABBT0138460,31499402,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,4400
2021,ABBT0151859,31502206,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,700
2021,ABBT0137637,31499211,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,18800
2021,ABBT0128231,31496976,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,5100
2021,ABBT0129863,31497370,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,46100
2021,ABBT0130278,31497494,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1100
2021,ABBT0126997,31496723,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1100
2021,ABBT0141273,31500029,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0129406,31497268,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,10
2021,ABBT0131100,31497685,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,200
2021,ABBT0133063,31498139,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2000
2021,ABBT0158657,31504116,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,25700
2021,ABBT0137008,31499072,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,16800
2021,ABBT0144342,31500680,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1200
2021,ABBT0146306,31501058,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2200
2021,ABBT0132345,31497992,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,16700
2021,ABBT0134752,31498530,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,600
2021,ABBT0137399,31499157,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0139237,31499612,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,41700
2021,ABBT0139558,31499671,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,19200
2021,ABBT0140091,31499807,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,58300
2021,ABBT0138469,31499405,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0134314,31498433,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,4900
2021,ABBT0135752,31498768,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,81600
2021,ABBT0160655,31504730,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1300
2021,ABBT0143534,31500492,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,228
2021,ABBT0158960,31504210,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,9500
2021,ABBT0138557,31499438,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1300
2021,ABBT0139627,31499691,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,38300
2021,ABBT0145628,31500920,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2900
2021,ABBT0153934,31502647,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,19500
2021,ABBT0140251,31499837,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,30800
2021,ABBT0156659,31503420,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,19900
2021,ABBT0146609,31501111,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1400
2021,ABBT0144966,31500783,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,34300
2021,ABBT0145867,31500955,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,400
2021,ABBT0138477,31499409,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,8500
2021,ABBT0159059,31504243,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3
2021,ABBT0146693,31501143,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,21500
2021,ABBT0145256,31500860,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,19100
2021,ABBT0142717,31500295,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,11300
2021,ABBT0149824,31501877,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,60500
2021,ABBT0149380,31501775,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,600
2021,ABBT0145727,31500950,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,66
2021,ABBT0149403,31501784,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0158832,31504175,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1000
2021,ABBT0152643,31502388,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2600
2021,ABBT0153091,31502452,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,11600
2021,ABBT0153657,31502549,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,16200
2021,ABBT0158996,31504231,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0160602,31504715,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,500
2021,ABBT0158959,31504209,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3600
2021,ABBT0158776,31504151,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,400
2021,ABBT0105987,31492931,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1300
2021,ABBT0110679,31493389,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,900
2021,ABBT0110704,31493396,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1000
2021,ABBT0114891,31494223,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,27800
2021,ABBT0121612,31495445,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,68500
2021,ABBT0126483,31496584,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,7800
2021,ABBT0130599,31497580,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,100
2021,ABBT0131186,31497703,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,39700
2021,ABBT0134366,31498450,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,8500
2021,ABBT0136242,31498896,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,3600
2021,ABBT0143594,31500521,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,124
2021,ABBT0152341,31502334,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2300
2021,ABBT0126470,31496577,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,11300
2021,ABBT0128209,31496971,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,500
2021,ABBT0132745,31498073,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,0
2021,ABBT0133473,31498228,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,8
2021,ABBT0136239,31498893,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,600
2021,ABBT0143013,31500372,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,1400
2021,ABBT0149774,31501861,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,6900
2021,ABBT0153926,31502642,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,22500
2021,ABBT0110715,31493401,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,20500
2021,ABBT0112250,31493659,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,800
2021,ABBT0114294,31494080,Crude Bitumen Group,Crude Bitumen Battery,Canadian Natural Resources Limited,0,0,0,0,2100
