Kermit FacilityID,Operator,KERMIT Status,Kermit Facility Name,Kermit Facility Type Code,Survey Date,Survey Method,Submission Survey ID - Operator,Unique Survey ID - BIL Generate,Survey Type,Survey Sequence1,Number of Surveys Submitted Per Facility,Number Surveys Required Proation/Days Active,Days Between Surveys,Ambient Temp C,Wind Speed MS,Precipitation,Detection Instr Make,Emitting Device Ind,FLIR Instr Model,Stor Controlled Ind,Stor Uncontrolled Ind,Fac Pressurized Days,Leak Detection Ind,Leak Unique ID - Operator,Leak ID Unique _ BCOGC,Leak H2S Ind,Leak Building Ind,Leak Building Det Ind,Process Block,Process Block Other,Leaking Comp,Leaking Comp Other,Leaking Service,Leaking Service Other,Leak Quant Method,Leak Rate CMH,Leak rate gps,leakrate m3/year,,sum leaks,Leak Repaired Ind,Non Meas Reason,Non Meas Reason Other,Repair Date,Sum of Days Detection and Repair,Same Day Detection and Repair,Repair Confirmation,Repair Applied,Repair Other,Repair Delay,Delay Other,Turn Around Ind,Turn Around Date
317,Canlin Energy Corporation,Active,CANLIN PARKLAND 06-29-081-15 004,GP,20-Jan-20,OGI,3.30724E+18,317-1-2020,TParty,1,2,3,,-15,0,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,202860,317-202860-PGen--Connector--6/16/2020,NO,YES,NO,PGen,,Connector,,FGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,Other,Measured,16-Jun-20,148,NO,STest,Adjust,,,,,
730,Canlin Energy Corporation,Active,CANLIN BOUNDARYLAKE 14-24-084-15 003,GP,21-Jan-20,OGI,3.30724E+18,730-1-2020,TParty,1,1,3,,-13,11,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,202498,730-202498-Refrig--Valve--7/17/2020,NO,YES,YES,Refrig,,Valve,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,Other,Measured,17-Jul-20,178,NO,STest,Adjust,,,,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,03-Sep-20,OGI,MEG-3221599145002,2435-3-2020,TParty,3,3,3,73,10,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210601,2435-32210601-Comp--Valve--10/27/2020,NO,NO,NO,Comp,,Valve,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,,,27-Oct-20,54,NO,STest,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,03-Sep-20,OGI,MEG-3221599145002,2435-3-2020,TParty,3,3,3,73,10,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210612,2435-32210612-Comp--Valve--9/25/2021,NO,NO,NO,Comp,,Valve,,FGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,,,25-Sep-21,387,NO,STest,Tighten,,WFSE,,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210654,2435-32210654-Comp--OLine--9/23/2021,NO,NO,NO,Comp,,OLine,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,,,23-Sep-21,384,NO,STest,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210702,2435-32210702-Comp--Connector--11/4/2021,NO,NO,NO,Comp,,Connector,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,,,04-Nov-21,426,NO,STest,Tighten,,Other,Unknown,,
2436,NorthRiver Midstream Inc.,Active,NorthRiver HIGHWAY B-036-I/094-B-16 002,GP,05-Sep-20,OGI,MEG-3221599319126,2436-3-2020,TParty,3,3,3,77,12,2.8,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210703,2436-32210703-Comp--PDevice--,NO,NO,NO,Comp,,PDevice,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,NO,,,,,NO,,,,NTSIF,,YES,2022-09-01
2436,NorthRiver Midstream Inc.,Active,NorthRiver HIGHWAY B-036-I/094-B-16 002,GP,05-Sep-20,OGI,MEG-3221599319126,2436-3-2020,TParty,3,3,3,77,12,2.8,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210748,2436-32210748-Seperator--Connector--,NO,NO,NO,Seperator,,Connector,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,NO,,,,,NO,,,,NTSIF,,YES,2022-09-01
7463,Shell Canada Limited,Active,SHELL BRASSEY 07-34-077-19 001,GP,16-Mar-20,OGI,3.30724E+18,7463-1-2020,TParty,1,4,3,,-8,3.33,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,3111687,7463-3111687-Sweetening--Valve--3/16/2020,NO,YES,YES,Sweetening,,Valve,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,Other,Measured,16-Mar-20,0,YES,OGI,Adjust,,Other,Repaired,NO,
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,19-Mar-20,OGI,3.30724E+18,7727-1-2020,TParty,1,4,3,,-12,4.5,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,202045,7727-202045-Refrig--CValve--3/19/2020,NO,YES,YES,Refrig,,CValve,,Propane,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,Other,Measured,19-Mar-20,0,YES,OGI,Adjust,,Other,Repaired,NO,
7812,NorthRiver Midstream G and P Canada Inc.,Active,NRM GP CABIN D-076-J/094-P-04 002,GP,02-Sep-20,OGI,MEG-3221599058085,7812-2-2020,TParty,2,3,3,67,10,2.5,Clear,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210592,7812-32210592-PGen--Connector--,NO,NO,NO,PGen,,Connector,,FGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,NO,,,,,NO,,,,WFP,,YES,2022-08-01
7868,Shell Canada Limited,Active,SHELL SATURN 03-28-080-20 001,GP,18-Mar-20,OGI,3.30724E+18,7868-1-2020,TParty,1,3,3,,-11,1.67,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,202010,7868-202010-Comp--Connector--3/18/2020,NO,YES,YES,Comp,,Connector,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,Other,Measured,18-Mar-20,0,YES,OGI,Tighten,,Other,Repaired,NO,
8508,ARC Resources Ltd.,Active,ARCRES DAWSONCREEK 01-34-079-14 001,CS,16-Jun-20,OGI,3.30724E+18,8508-2-2020,TParty,2,3,3,129,10,3.5,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,305237,8508-305237-Comp--Other-Other - Regulator - Pressure Regulator - Body-9/11/2020,NO,YES,YES,Comp,,Other,Other - Regulator - Pressure Regulator - Body,FGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,Other,Measured,11-Sep-20,87,NO,OGI,Adjust,,Other,Repaired,NO,
18142,NorthRiver Midstream Inc.,Active,NorthRiver BEG A-005-I/094-B-16 001,TT,06-Sep-20,OGI,MEG-3221599411834,18142-4-2020,TParty,4,4,1,77,10,1.9,Clear,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210756,18142-32210756-Comp--Connector--,NO,NO,NO,Comp,,Connector,,NGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,NO,,,,,NO,,,,NTSIF,,YES,2022-09-01
26945,NorthRiver Midstream Operations GP Inc.,Active,NORTHRIVER OPSGP FORT NELSON GP C-085-G/094-J-10 002,GP,31-Aug-20,OGI,MEG-3221598888347,26945-2-2020,TParty,2,3,3,67,7,2.2,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210586,26945-32210586-Heater/Boiler--Connector--10/14/2021,NO,NO,NO,Heater/Boiler,,Connector,,FGas,,HFSampler,0.034,0.422166667,297.84,0.422166667,,YES,,,14-Oct-21,409,NO,STest,Tighten,,NTSIF,,,
7834,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-024-H/094-B-08 001,GP,18-Jul-20,OGI,B24H202007,7834-1-2020,TParty,1,3,3,,25,4.166666667,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCSBZW2QFT8,7834-KCSBZW2QFT8-Comp--Connector-Threaded-8/14/2020,NO,NO,NO,Comp,,Connector,Threaded,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,14-Aug-20,27,NO,OGI,Tighten,,NTSIF,,YES,2022-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,17-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.055555556,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCQMCI9XUBQ,17909-KCQMCI9XUBQ-Refrig--CValve-Packing-8/6/2020,NO,NO,NO,Refrig,,CValve,Packing,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,06-Aug-20,20,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,17-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.055555556,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCQMFQ8CDK4,17909-KCQMFQ8CDK4-Refrig--Connector-Plug-7/17/2020,NO,NO,NO,Refrig,,Connector,Plug,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,17-Jul-20,0,YES,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,17-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.055555556,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCQTC7D90JS,17909-KCQTC7D90JS-MStation--Connector-Threaded-8/14/2020,NO,NO,NO,MStation,,Connector,Threaded,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,14-Aug-20,28,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,17-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.055555556,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCQUSBJQIIY,17909-KCQUSBJQIIY-Seperator--Meter-Meter Orifice-8/3/2020,NO,NO,NO,Seperator,,Meter,Meter Orifice,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,03-Aug-20,17,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,18-Jul-20,OGI,B72A202007,17909-1-2020,TParty,1,3,3,,25,3.055555556,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCRXPYP0UHT,17909-KCRXPYP0UHT-Comp--Connector-Gauge-7/18/2020,NO,NO,NO,Comp,,Connector,Gauge,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,18-Jul-20,0,YES,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,22-Sep-20,OGI,B72A202009,17909-2-2020,TParty,2,3,3,66,25,2.222222222,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KCPHQYCR3YS,17909-KCPHQYCR3YS-Tankage--CValve-PSV-,NO,NO,NO,Tankage,,CValve,PSV,LLiquid,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,NO,,,,,NO,OGI,Tighten,,NTSIF,,YES,2021-07-31
17909,Pacific Canbriam Energy Limited,Active,PACIFIC CANBRIAM ALTARES B-072-A/094-B-08 001,GP,01-Dec-20,OGI,B72A202012,17909-3-2020,TParty,3,3,3,70,25,4.166666667,Clear,FLIR,NO,GFIR,NO,NO,366,YES,KI6A950U2E3,17909-KI6A950U2E3-Comp--Connector-Threaded-12/1/2020,NO,NO,NO,Comp,,Connector,Threaded,NGas,,HFSampler,0.033808817,0.419792811,296.1652369,0.419792811,,YES,,,01-Dec-20,0,YES,OGI,Tighten,,NTSIF,,YES,2021-07-31
160,Aitken Creek Gas Storage ULC,Active,AITKEN GAS AITKENCREEK D-044-L/094-A-13 002,GP,20-Oct-20,OGI,3.30724E+18,160-3-2020,TParty,3,3,3,124,-8,4.7,Clear,FLIR,NO,GF320/GFx320,NO,YES,365,YES,208964,160-208964-Comp--Other-Other - Compressor Seal - Compressor - Variable Volume Pocket-11/11/2020,NO,YES,YES,Comp,,Other,Other - Compressor Seal - Compressor - Variable Volume Pocket,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,11-Nov-20,22,NO,OGI,Other,Unknown,Other,Repaired,NO,
265,Canlin Energy Corporation,Active,CANLIN LAPRISECREEK C-072-E/094-H-05 002,CD,22-Jan-20,OGI,3.30724E+18,265-1-2020,TParty,1,1,3,,-8,2,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,202550,265-202550-PGen--Connector--2/24/2020,NO,YES,NO,PGen,,Connector,,FGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,24-Feb-20,33,NO,STest,Adjust,,,,,
1017,Cenovus Energy Inc.,Active,CVE ENERGY TUPPERCREEK D-077-G/093-P-08 002,CD,01-Apr-20,OGI,3.30724E+18,1017-1-2020,TParty,1,1,3,,-11,1.9,Cloudy,FLIR,YES,GF320/GFx320,NO,NO,365,YES,202836,1017-202836-Comp--CValve--4/11/2021,NO,YES,YES,Comp,,CValve,,FGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,11-Apr-21,375,NO,OGI,Other,Unknown,Other,Repaired,NO,
3479,Shell Canada Limited,Active,SHELL SUNSETPRAIRIE 05-03-081-18 002,GP,12-Nov-20,OGI,3.30724E+18,3479-3-2020,TParty,3,3,3,129,-3,10,Clear,FLIR,NO,GF320/GFx320,NO,YES,365,YES,202386,3479-202386-Refrig--Connector--3/30/2021,NO,NO,NO,Refrig,,Connector,,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,30-Mar-21,138,NO,OGI,Other,Unknown,Other,Repaired,NO,
7442,AltaGas Ltd.,Active,ALTAGAS BLAIR D-058-F/094-B-16 003,GP,13-May-20,OGI,MEG-3361613594383,7442-1-2020,TParty,1,3,3,,7,1.1,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611508,7442-33611508-Other-Fuel gas supply system-Connector--2/17/2021,NO,NO,,Other,Fuel gas supply system,Connector,,FGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,It was measured,17-Feb-21,280,NO,OGI,Tighten,,,,,
7463,Shell Canada Limited,Active,SHELL BRASSEY 07-34-077-19 001,GP,05-Aug-20,OGI,3.30724E+18,7463-3-2020,TParty,3,4,3,30,18,1.7,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,208877,7463-208877-Refrig--Valve--8/31/2020,NO,YES,YES,Refrig,,Valve,,Propane,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,31-Aug-20,26,NO,OGI,Adjust,,Other,Repaired,NO,
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,19-Mar-20,OGI,3.30724E+18,7727-1-2020,TParty,1,4,3,,-12,4.5,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,202052,7727-202052-Refrig--Connector--9/24/2020,NO,YES,YES,Refrig,,Connector,,Propane,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,24-Sep-20,189,NO,OGI,Adjust,,Other,Repaired,NO,
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,08-Jul-20,OGI,3.30724E+18,7727-2-2020,TParty,2,4,3,111,15,2.7,Clear,FLIR,NO,GF320/GFx320,NO,YES,365,YES,208849,7727-208849-Comp--Other-Montney 4 K-7400 - 3rd stg suction scrubber sight glass gasket leaking.-11/13/2020,NO,YES,YES,Comp,,Other,Montney 4 K-7400 - 3rd stg suction scrubber sight glass gasket leaking.,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,13-Nov-20,128,NO,OGI,Adjust,,Other,Repaired,NO,
7858,ARC Resources Ltd.,Active,ARCRES SUNRISE 13-36-078-18 001,GP,22-Oct-20,OGI,3.30724E+18,7858-3-2020,TParty,3,3,3,129,-8,1.7,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,202361,7858-202361-Refrig--Connector--11/10/2020,NO,YES,YES,Refrig,,Connector,,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,10-Nov-20,19,NO,OGI,Tighten,,Other,Repaired,NO,
7932,Leucrotta Exploration Inc.,Active,LEUCROTTA DOE 13-24-080-15 005,GP,13-Dec-20,OGI,3.30724E+18,7932-2-2020,TParty,2,2,3,101,-20,3.6,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,305858,7932-305858-Comp--Other-Other - Regulator - Pressure Regulator - Body-,NO,YES,YES,Comp,,Other,Other - Regulator - Pressure Regulator - Body,FGas,,QOGI,0.033,0.40975,289.08,0.40975,,NO,Other,Measured,,,NO,,,,Other,Other,NO,
18246,Altagas Holdings Inc.,Active,ALTAGAS HOLDINGS TOWNSEND A-033-J/094-B-09 002,GP,11-May-20,OGI,MEG-3361613544092,18246-1-2020,TParty,1,3,3,,8,2.8,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611462,18246-33611462-Tankage--Connector--,NO,NO,,Tankage,,Connector,,LLiquid,,HFSampler,0.033,0.40975,289.08,0.40975,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2022-06-30
24114,ARC Resources Ltd.,Active,ARCRES DOE 05-35-079-14 001,GP,07-Feb-20,OGI,3.30724E+18,24114-1-2020,TParty,1,3,3,,-5,3.33,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,205824,24114-205824-Refrig--Connector--3/9/2020,NO,YES,YES,Refrig,,Connector,,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,09-Mar-20,31,NO,STest,Tighten,,Other,Repaired,NO,
24114,ARC Resources Ltd.,Active,ARCRES DOE 05-35-079-14 001,GP,07-Feb-20,OGI,3.30724E+18,24114-1-2020,TParty,1,3,3,,-5,3.33,Clear,FLIR,NO,GF320/GFx320,YES,NO,365,YES,205825,24114-205825-Refrig--Connector--3/12/2020,NO,YES,YES,Refrig,,Connector,,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,YES,Other,Measured,12-Mar-20,34,NO,STest,Tighten,,Other,Repaired,NO,
26230,Altagas Holdings Inc.,Active,ALTAGAS HOLDINGS NORTH PINE 06-29-087-20 001,NGL,15-May-20,OGI,MEG-3361613505880,26230-1-2020,TParty,1,3,1,,5,1.9,Cloudy,FLIR,NO,GF320/GFx320,YES,NO,365,YES,33611417,26230-33611417-Other-Process Building-Connector--,NO,YES,YES,Other,Process Building,Connector,,NGas,,HFSampler,0.033,0.40975,289.08,0.40975,,NO,Other,It was measured,,,NO,,,,NTSIF,,YES,2022-06-30
1631,Cenovus Energy Inc.,Active,CVE ENERGY KELLY A-064-I/093-P-01 003,B,03-Apr-20,OGI,3.30724E+18,1631-1-2020,TParty,1,1,3,,-12,0,Clear,FLIR,NO,GF320/GFx320,NO,YES,365,YES,202842,1631-202842-Seperator--Connector--4/10/2020,NO,YES,NO,Seperator,,Connector,,FGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,Other,Measured,10-Apr-20,7,NO,OGI,Adjust,,Other,Repaired,NO,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210685,2435-32210685-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210690,2435-32210690-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210691,2435-32210691-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
2435,NorthRiver Midstream Inc.,Active,NorthRiver JEDNEY B-088-J/094-G-01 007,GP,04-Sep-20,OGI,MEG-3221599231850,2435-3-2020,TParty,3,3,3,73,12,2.2,Clear,FLIR,NO,GF320/GFx320,NO,NO,364,YES,32210692,2435-32210692-Comp--CValve--11/5/2021,NO,NO,NO,Comp,,CValve,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,,,05-Nov-21,427,NO,OGI,Replace,,Other,Unknown,,
2436,NorthRiver Midstream Inc.,Active,NorthRiver HIGHWAY B-036-I/094-B-16 002,GP,05-Sep-20,OGI,MEG-3221599319126,2436-3-2020,TParty,3,3,3,77,12,2.8,Cloudy,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210711,2436-32210711-Comp--Connector--,NO,NO,NO,Comp,,Connector,,Propane,,HFSampler,0.032,0.397333333,280.32,0.397333333,,NO,,,,,NO,,,,NTSIF,,YES,2022-09-01
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,19-Mar-20,OGI,3.30724E+18,7727-1-2020,TParty,1,4,3,,-12,4.5,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,202044,7727-202044-Refrig--Connector--,NO,YES,YES,Refrig,,Connector,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,NO,Other,Measured,,,NO,,,,Other,Other,NO,2021-07-21
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,10-Nov-20,OGI,3.30724E+18,7727-4-2020,TParty,4,4,3,101,-8,8.9,HSnow,FLIR,NO,GF320/GFx320,NO,NO,365,YES,202381,7727-202381-Comp--Connector--11/12/2020,NO,YES,YES,Comp,,Connector,,FGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,Other,Measured,12-Nov-20,2,NO,STest,Adjust,,Other,Repaired,NO,
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,10-Nov-20,OGI,3.30724E+18,7727-4-2020,TParty,4,4,3,101,-8,8.9,HSnow,FLIR,NO,GF320/GFx320,NO,NO,365,YES,202383,7727-202383-Seperator--Connector--12/10/2020,NO,YES,YES,Seperator,,Connector,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,Other,Measured,10-Dec-20,30,NO,OGI,Adjust,,Other,Repaired,NO,
17905,ARC Resources Ltd.,Active,ARCRES ALTARES 04-20-084-24 002,B,06-Feb-20,OGI,3.30724E+18,17905-1-2020,TParty,1,3,3,,-1,2,Cloudy,FLIR,NO,GF320/GFx320,YES,YES,365,YES,202774,17905-202774-MStation--Connector--2/28/2020,NO,YES,YES,MStation,,Connector,,NGas,,HFSampler,0.032,0.397333333,280.32,0.397333333,,YES,Other,Measured,28-Feb-20,22,NO,OGI,Replace,,Other,Repaired,NO,
18142,NorthRiver Midstream Inc.,Active,NorthRiver BEG A-005-I/094-B-16 001,TT,06-Sep-20,OGI,MEG-3221599411834,18142-4-2020,TParty,4,4,1,77,10,1.9,Clear,FLIR,NO,GF320/GFx320,NO,NO,365,YES,32210757,18142-32210757-Comp--Connector--,NO,NO,NO,Comp,,Connector,,Propane,,HFSampler,0.032,0.397333333,280.32,0.397333333,,NO,,,,,NO,,,,NTSIF,,YES,2022-09-01
668,Cenovus Energy Inc.,Active,CVE ENERGY SUNDOWN D-016-I/093-P-07 001,CS,09-Apr-20,OGI,3.30724E+18,668-1-2020,TParty,1,1,3,,6,2.3,Cloudy,FLIR,YES,GF320/GFx320,NO,YES,365,YES,3160765,668-3160765-Heater/Boiler--Other-Other - Regulator - Pressure Regulator - Body-4/9/2020,NO,YES,NO,Heater/Boiler,,Other,Other - Regulator - Pressure Regulator - Body,FGas,,HFSampler,0.031,0.384916667,271.56,0.384916667,,YES,Other,Measured,09-Apr-20,0,YES,OGI,Adjust,,Other,Repaired,NO,
3479,Shell Canada Limited,Active,SHELL SUNSETPRAIRIE 05-03-081-18 002,GP,17-Mar-20,OGI,3.30724E+18,3479-1-2020,TParty,1,3,3,,-10,2.78,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,365,YES,202001,3479-202001-Refrig--Connector--4/13/2020,NO,YES,YES,Refrig,,Connector,,NGas,,HFSampler,0.031,0.384916667,271.56,0.384916667,,YES,Other,Measured,13-Apr-20,27,NO,OGI,Adjust,,Other,Repaired,NO,
7293,Cenovus Energy Inc.,Active,CVE ENERGY SUNDOWN C-029-B/093-P-10 002,CD,07-Jun-20,OGI,3.30724E+18,7293-2-2020,TParty,2,2,3,58,6,1,Cloudy,FLIR,NO,GF320/GFx320,NO,YES,365,YES,3311843,7293-3311843-Seperator--CValve--6/7/2020,NO,YES,YES,Seperator,,CValve,,NGas,,HFSampler,0.031,0.384916667,271.56,0.384916667,,YES,Other,Measured,07-Jun-20,0,YES,OGI,Adjust,,Other,Repaired,NO,
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,19-Mar-20,OGI,3.30724E+18,7727-1-2020,TParty,1,4,3,,-12,4.5,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,202015,7727-202015-Dehy--Connector--4/2/2020,NO,YES,YES,Dehy,,Connector,,NGas,,HFSampler,0.031,0.384916667,271.56,0.384916667,,YES,Other,Measured,02-Apr-20,14,NO,OGI,Adjust,,Other,Repaired,NO,
7727,Shell Canada Limited,Active,SHELL GROUNDBIRCH 04-15-080-19 003,GP,19-Mar-20,OGI,3.30724E+18,7727-1-2020,TParty,1,4,3,,-12,4.5,Clear,FLIR,NO,GF320/GFx320,YES,YES,365,YES,202023,7727-202023-Refrig--Other-Other - Regulator - Pressure Regulator - Body-5/6/2020,NO,YES,YES,Refrig,,Other,Other - Regulator - Pressure Regulator - Body,FGas,,HFSampler,0.031,0.384916667,271.56,0.384916667,,YES,Other,Measured,06-May-20,48,NO,OGI,Adjust,,Other,Repaired,NO,
