FAC_ID_CODE,PROD GAS,FUEL GAS,FLARE GAS,VENT GAS,TOT RECPTS GAS,TOT DELVRS GAS,PROD OIL,PROD_PERIOD
181,0,4.8,0,0,0,0,218599.4,201902
184,6371.1,0,0,0,0,0,218682.7,201902
185,1376.2,0,0,0,0,0,218682.7,201902
189,0,0,0,0,0,1.3,219774.9,201902
204,2506.9,5.9,0.3,2.1,44.9,0,219774.9,201902
205,4171.8,60.8,0,19.7,351.8,20611,219774.9,201902
222,0,305.4,0,0,0,379,219774.9,201902
230,1365.1,0.4,0,0.2,104.6,4322.1,219774.9,201902
236,9.8,0,0,0,0,0,219774.9,201902
245,557.3,0,0,0,0,0,219774.9,201902
257,1471.2,0,0,1.7,0,0,219774.9,201902
260,537.9,0,0,0,0,0,219774.9,201902
288,799,181.7,0,0,0,0,219774.9,201902
303,0,0,0,0,0,1738.4,219774.9,201902
316,0,0,0,0,0,4575.3,219774.9,201902
317,0,0,0,0,4575.3,0,219774.9,201902
419,0,0,0,0,0,15.3,219786.4,201902
437,0,0,0,0,0,96354.3,219879.1,201902
439,0,12129.1,0,0,75973.7,350.1,219879.1,201902
444,0,0,0,0,3400.4,0,219879.1,201902
446,105.6,0.1,0,0.3,29.5,0,219879.1,201902
453,0,0,0,1.9,1679.1,3843.6,219879.1,201902
454,1735.6,0,0,0,0,0,219879.1,201902
464,0,0,0,0,5021.3,0,219879.1,201902
503,0,0,0,0,0,4204,219879.1,201902
553,0,0,0,0,112.2,1626,219879.1,201902
559,0,0,0,0,60010.6,60010.6,219879.1,201902
606,0,0,0,0,0,189,220191.6,201902
637,0,0,0,0,0,268908.6,222627.2,201902
645,535.6,0,0,0.3,145.1,0,222627.2,201902
702,0,0,0,0,0,1137.9,222627.2,201902
709,190.7,0,0,0,283,225.8,222627.2,201902
720,0,0,0,0,19262.1,40294.1,222627.2,201902
749,0,0,0,0,621.7,0,222627.2,201902
802,0,0,0,1.2,0,0,222627.2,201902
829,0,0,0,0,1708.7,0,222627.2,201902
838,0,0,0,0,854.9,0,222627.2,201902
854,0,0,0,0,4086.3,4086.3,222627.2,201902
891,0,0,0,0,1783.3,3297.6,222627.2,201902
921,1966.6,232.4,0,3.7,0,0,222627.2,201902
932,0,0,0,0,62839.7,273805.4,222634.4,201902
992,177.5,0,0,0,0,0,222634.4,201902
1020,164.3,63.8,0,0,0,239.4,222634.4,201902
1068,0,0,0,0,8769,0,223101.2,201902
1099,557.6,0.4,0,0.7,0,0,223101.2,201902
1121,17.5,0,1.6,0,1,1851.9,223101.2,201902
1146,770.5,0.1,0,0.8,0,45.2,223101.2,201902
1205,256.9,0,136.7,0,60.4,3925.1,225073.9,201902
1219,34.5,0,9.2,0,431.5,0,235283.2,201902
1267,0,0,0,0,0,0.6,235606.7,201902
1292,107,89.2,0,0.3,12,0,235670.7,201902
1377,0,0,0,0,0,893.5,235670.7,201902
1469,107.7,0,0,0,0,5021.3,235770.2,201902
1513,70.1,167.9,0,0.1,0,0,235770.2,201902
1631,44.9,0,0,0,0,90.3,237815.6,201902
1647,249.1,0,0,0,0,4086.3,238701,201902
1648,219.6,99,0,0,0,0,238701,201902
1738,9.5,0,0,0,0,0,238891.5,201902
1836,2764.1,2.8,0,17.4,0,223.4,239875.1,201902
1837,674.5,1.1,0,0.1,0,0,239875.1,201902
1882,559,0,0,0,0,0,239875.1,201902
1925,144.3,0.8,0,0,0,0,239875.1,201902
2012,39.7,0,2,0,0,0,241114,201902
2028,0,0,0,0,2161.1,0,244879.6,201902
2048,0,0,0,0,0,171,244879.6,201902
2109,216,0,0,0,0,2153.8,244879.6,201902
2119,930.7,0,0,0,0,5129,244879.6,201902
2139,0,0,0,0,400.1,0,244879.6,201902
2175,1.1,0,0,0,0,72.4,244973.2,201902
2188,286.6,0,0,0,0,24.2,245516.7,201902
2243,0,0,0,0,0,317899.3,245516.7,201902
2365,21.4,0,0,0,0,0,245554.9,201902
2366,0,0,9.1,0,24,967.4,245891.6,201902
2411,0,0,0,0,8.4,0,252119.9,201902
2435,0,35,0,0,91541.5,373.4,252119.9,201902
2436,0,0,0,0,59577.8,55.9,252119.9,201902
2438,0,0,0,0,657.5,0,252119.9,201902
2528,1883.1,0,0,0,0,0,252119.9,201902
2549,119.1,0.3,0,0,0,118.7,252119.9,201902
2682,307.8,0,0,0,0,0,252119.9,201902
2826,0,0,0,0,252.7,117.4,252119.9,201902
2854,0,0,0,0,0,4200.8,252119.9,201902
2871,3377.2,0,0,0,1046.8,0,252119.9,201902
2879,33.9,0,0,0.4,0,0,252119.9,201902
2889,0,0,0,0,0,41.3,252119.9,201902
2917,3709.1,5.1,15.6,0,47,0,252119.9,201902
2937,971.3,0,0,1.1,0,7646.8,252119.9,201902
3164,0,0,0,0,0,18502,252135.5,201902
3230,305.8,0,0,0,0,175.9,252549.1,201902
3425,0,0,0,0,2222,0,253698.3,201902
3479,1654.2,1.6,0,1,0,12245.3,253698.3,201902
3548,975.3,1.8,6.2,0,0,0,253698.3,201902
3601,406.3,0,0,0,0,12492,265181,201902
3738,6041.8,5.2,11.2,33.7,0.4,0,346936,201902
3804,3156.2,0,0,0,3.2,16967.4,346936,201902
3838,564.4,0.7,0,0.4,0,137.9,346936,201902
3843,0,0,0,0,0,3910.4,346936,201902
4063,0,0,0,0,379,0,346936,201902
4070,959.3,1.5,0,0.3,0,0,346936,201902
4314,1007.8,0,0,0,0,0,346936,201902
4557,262.8,0,0,0,0,0,346971,201902
4567,272.1,35.3,0,0,0,0,347141.3,201902
4638,0,0,0,0,0,155.6,347141.3,201902
4799,34.3,4.4,21.5,0,0,0,347411.1,201902
5107,0,0,0,0,64366.3,64366.3,350069.2,201902
5117,0,0,0,0,0,53703.3,350069.2,201902
5119,0,0,0,0,142494.3,0,350069.2,201902
5163,0,0,0,0,39976.8,0,350069.2,201902
5510,155.7,0,45.4,6.5,0,0,350826.4,201902
5724,28.8,0,0,0,0,0,360860.4,201902
5733,240.2,18.5,0,0,18.5,0,362636.1,201902
6106,0,0,0,0,0,918.5,362636.1,201902
6186,0,0,0,0,0,36165.2,362636.1,201902
6586,0,0,0,0,0,10,363461,201902
7037,363.7,0,0,0,0,0,363754.4,201902
7040,0,0,0,0,3303.8,0,365024.3,201902
7071,0,0,0,0,82.3,817.6,365024.3,201902
7137,1319.7,12.5,0,0,0,91.7,365024.3,201902
7156,0,0,0,0,837,0,365024.3,201902
7164,464.6,0.4,2.8,1.1,0,0,365024.3,201902
7173,0,0,0,0,0,668.9,365029.9,201902
7201,0,1.6,0,0,0,0,365029.9,201902
7287,860.8,30.2,84.8,1.1,0,4792,369339.3,201902
7309,4292.2,4.2,0,18.3,0,13119.5,369339.3,201902
7314,1726.2,7.5,0,6.2,0,0,369339.3,201902
7329,73,12.8,0,0,0,0,369339.3,201902
7332,3.6,0,0,0,40,0,369339.3,201902
7341,0,0,0,0,174.7,0,369339.3,201902
7342,27,0,0,0,0,0,369339.3,201902
7359,447.2,0.3,0,0.6,0,21,369339.3,201902
7362,0,180.5,0,0,938.6,87.1,369339.3,201902
7382,717.1,6,0.7,15.7,0,0,369339.3,201902
7393,0.6,0,0,0,0,0,370414.8,201902
7401,248.2,0.9,0,0,0,0,370414.8,201902
7405,0,0,0,0,0,286.6,371023.2,201902
7421,326.7,0,0,0,0,918.5,372379.3,201902
7452,7613.3,79,0,0,0,130064.1,372379.3,201902
7462,2659.5,0,0,0,0,0,372379.3,201902
7463,2204.3,0,0,0,0,13153.8,372379.3,201902
7465,8761.1,499.6,0,0,0,0,372379.3,201902
7466,0,0,129.6,0,0,0,372379.3,201902
7483,1043.9,0.2,0,2.2,0,3021.6,372390.4,201902
7503,113.5,0.3,0,0.5,21,0,372390.4,201902
7507,566.8,167.6,0,0.7,0,0,372390.4,201902
7512,5.8,0,0,0,0,0,372490.6,201902
7520,3.1,0,0,0,0,0,373125.2,201902
7571,0,0,0,0.5,0,0,373151.6,201902
7581,9.7,0,0,0,0,0,373163.2,201902
7583,632.9,0,0,0.3,0,0,373163.2,201902
7595,1918.7,19.8,0,1.4,464.5,0,373225.7,201902
7611,0,0,0,0,0,96.5,373354.7,201902
7652,0,0,0,0,1549.7,153,374318.5,201902
7656,3201.4,0,0,0,0,8769,374318.5,201902
7664,638.5,0,0,0,0,0,374318.5,201902
7666,2854.7,37.9,0,14.3,453.9,0,374318.5,201902
7671,537.2,0,0,2.9,0,0,374318.5,201902
7672,1379.3,0.8,0,0,444.4,0,374318.5,201902
7676,0,0,0,0,0,63863,374318.5,201902
7681,461.1,0.2,0,0,5514.6,0,374318.5,201902
7682,0.6,0,0,0,0,0,374318.5,201902
7685,0,161.3,0,0,171.4,50.4,374318.5,201902
7687,5468.3,0,0,0,0,7441.2,374318.5,201902
7706,0,0,0,0,97.5,0,379558,201902
7707,492.4,0,0,0,0,0,379558,201902
7709,3.9,0,0,0,0,0,379717.6,201902
7727,38205.3,7.3,0,5.5,0,19802.7,380073.9,201902
7729,3685.5,0,0,0,0,0,380073.9,201902
7743,3876.3,0,100.7,0,14306.1,77197.9,380073.9,201902
7749,3247,2042.1,0,0,0,0,380073.9,201902
7753,452.3,3.3,0,0,0,0,380073.9,201902
7772,0,0,126.9,0,0,0,380073.9,201902
7776,4573.5,0,0,0,33857.4,63592,380073.9,201902
7778,8148,116.2,155.6,0,13038.3,61114.5,380073.9,201902
7785,180589.3,46,277.8,0,1174.2,134375.9,380073.9,201902
7791,3532.7,797.6,0,0,0,11,380073.9,201902
7792,55.5,16.8,0,0,0,0,380073.9,201902
7795,0,1.8,0,0.6,0,0,380073.9,201902
7796,0,0,0,0,745.9,0,380073.9,201902
7806,19827,0,0,0,0,0,380073.9,201902
7807,944.5,0,0,0,0,0,380073.9,201902
7815,887.1,0.2,0,0,0,0,380073.9,201902
7817,0,0,6.4,0,0,0,380073.9,201902
7819,1586,9.1,0,0,69624.1,0,380073.9,201902
7825,2764.2,0.6,0,0.5,0,0,380073.9,201902
7833,0,30.8,0,0,0,0,380073.9,201902
7834,38070.3,0,255.8,0,0,6.7,380073.9,201902
7837,3187.2,0,0,0,0,28281,380073.9,201902
7838,1227.4,12.4,0,0,0,0,380073.9,201902
7842,275.6,0,0,0,309.2,0,380073.9,201902
7843,3309.1,0,169.1,0,0,0,380073.9,201902
7845,3597.8,670.6,0,1.6,668.9,28776.2,380073.9,201902
7848,2513.4,818.3,5.3,0,9698.1,0,380073.9,201902
7849,393.8,0,0,0,29.5,0,380073.9,201902
7850,0,148.8,0,0,0,0,380073.9,201902
7857,0,0,0,0,0,0,380088.9,201902
7858,0,0,18.2,0,0,0,380170.4,201902
7861,35243.9,0,0,0,0,0,380170.4,201902
7864,35040.9,0,0,0,0,0,380170.4,201902
7867,0,0,0,0,139.9,508.9,380170.4,201902
7868,12886.3,107,0,2.6,0,0,380170.4,201902
7878,6044.5,0,0,0,3564,0,380193.2,201902
7884,1593.8,0,0,0,0,0,380193.2,201902
7885,4928.2,0,0,0.6,0,21159.9,380193.2,201902
7886,4105.5,0.9,0,0.2,0,24162.5,380193.2,201902
7894,1983.8,1.3,5.3,1.2,0,0,380193.2,201902
7902,0,0,0,0,17062.8,0,380193.2,201902
7906,0,0,0,0,0,36.9,380235,201902
7913,2724,0,0,0.5,0,0,380539.2,201902
7914,0,0,1.1,0,0,145.7,380539.2,201902
7915,7950.1,0,0,0,1020.2,30058.7,405424,201902
7924,1533.6,0,0,0,6807.8,0,488659,201902
7925,0,0,55.2,0,27430.5,51989.5,488659,201902
7932,0,378.2,0,0,0,0,488659,201902
7936,711.2,2145.6,0,0,97900.5,4838,488659,201902
7942,0,0,0,0.1,0,11.9,488694,201902
7967,1292.9,320.8,15.9,0.7,0,9395,489392.2,201902
7968,0,0,0,0,0,1326.5,489392.2,201902
7970,2833.5,0,0,0.2,0,9371,489392.2,201902
7971,3612.4,0.9,97.3,0.2,0,0,489392.2,201902
7972,5746.2,330.8,0,0.5,0,0,489392.2,201902
7976,5684.7,2.3,0,0.4,0,27430.5,489392.2,201902
8171,18.7,6.6,0,0,0,434.7,489684,201902
8177,1261.7,0.4,15.2,0,0,0,492470.9,201902
8192,2332.8,0,0,0,0,0,492470.9,201902
8249,78.6,0,0,0,0,0,492470.9,201902
8268,0,0,0,0,1784.9,0,492470.9,201902
8286,0,0,0,0,8.4,0,492470.9,201902
8326,0,0,0,0,0,9682.7,492470.9,201902
8459,1225.1,0,0,0,0,0,492470.9,201902
8483,1011.5,0,10.5,0,0,732.3,492470.9,201902
8502,1231.3,0,0,0,0,0,492470.9,201902
8508,29812.1,150.3,0,0,0,3.6,492470.9,201902
8569,486.5,303.7,0,0.9,0.1,0,492470.9,201902
8570,1620.3,541.6,0,1.1,0,0,492470.9,201902
8645,0,0,0,0,192140.3,0,492470.9,201902
8651,0,105.6,0,0,0,0,492470.9,201902
8660,0,0,0,0,62.7,0,492470.9,201902
8726,0,0,0,0,19010.4,0,492470.9,201902
8786,0,0,0,0,0,71865.1,492470.9,201902
8908,0,0,0,0,2513.9,30.5,492470.9,201902
9053,1652.2,0,0,0,0,0,492470.9,201902
9070,671.8,325.6,0,1.4,0,0,492470.9,201902
9073,2073.5,7.5,0,4,0,10048.3,492470.9,201902
9075,975.4,0,0,0,209.5,4200.8,492470.9,201902
9076,80.7,14.1,0,0,0,0,492470.9,201902
9078,126.1,0.1,0,0.1,0,0,492470.9,201902
9080,0,0,0,0,0,29.9,492470.9,201902
9089,2593.7,0,0,0,0,4593.9,492470.9,201902
9138,10.2,0,0,0.9,0,0,492836.4,201902
9139,46.3,0,0,0,52,0.6,496381.1,201902
9140,1327.1,0,14,0,704.2,0,498595.2,201902
9207,0,0,0,0,13038.3,0,498595.2,201902
10808,2670,0.3,21.4,0.3,0,94.8,498595.2,201902
10950,0,0,0,0,28281,0,498595.2,201902
11202,0,0,0,0,0,71.1,498631.9,201902
12433,0,0,0,0,0,671.3,499126.5,201902
12475,0,0,0,0,0,14381.2,499126.5,201902
13435,0,0,0,0,54696,0,499126.5,201902
13496,0,0,0,0,211611.2,0,499126.5,201902
13835,0,0,0,0,48.5,0,499126.5,201902
14155,0,0,0,0,0,4.5,499126.5,201902
14457,0,0,0,0,45150,0,499126.5,201902
16296,0,27.3,0,0,0,0,499126.5,201902
17841,0,1.8,0,0,0,6426.5,499126.5,201902
17857,1723.3,0,0,0.1,0,0,499126.5,201902
17858,8000.6,0,0,0,0,0,499126.5,201902
17896,2731,0.5,0,0.6,505,0,499126.5,201902
17905,740.9,364.4,0,3.7,0,7634.6,499126.5,201902
17909,0,2648.4,0,0,0,0,499126.5,201902
17945,129,0,0,0,0,34.9,499126.5,201902
17968,3213.9,0,0,0,0,0,500204.3,201902
17974,13574.5,0,0,0,0,0,500204.3,201902
18014,0,329.8,0,0,0,0,500204.3,201902
18019,0,0,0,0,0,0,501275.9,201902
18051,0,0,321.5,0,0,125302.3,506675.7,201902
18060,17014.7,7.4,269.4,3,594.9,0,506675.7,201902
18062,0,2.7,0,0,0,0,506675.7,201902
18074,8109.7,0,0,0,46536.3,47004.1,506675.7,201902
18077,534.1,0,0,0,0,0,506675.7,201902
18087,1815,0,0,0,166,0,506675.7,201902
18091,364.6,0,0,0,0,0,506762.7,201902
18131,2080.7,3.5,0,0,0,6571.4,508861.7,201902
18136,0,0,300,0,0,41458.3,508861.7,201902
18161,4577.4,628.3,0,0,0,3362.3,509666.4,201902
18162,3289.5,0,72.5,0,0,0,509666.4,201902
18184,58.4,0,0,0,0,0,510487.1,201902
18194,1532.4,0.9,0,6.8,0,0,510487.1,201902
18197,2918.4,1.1,0,0.1,0,0,510487.1,201902
18228,259,0,0,0,0,0,510487.1,201902
18235,1213,0,0,0.2,0,0,510487.1,201902
18237,0,0,0,0,0,54696,510487.1,201902
18246,0,5379.4,0,0.1,141719,211611.2,510487.1,201902
18250,1316,0,0,0,0,0,510487.1,201902
18270,5654.3,3182,0,0,80744.1,27.7,510487.1,201902
18299,1349.9,0,0,0,0,0,510487.1,201902
18310,0,5.4,0,0.2,0,0,510487.1,201902
18321,1296.1,0.9,0,1.8,0,244.4,510487.1,201902
18342,1853.9,7.3,0,0,0,0,510487.1,201902
18346,42908.1,31.2,0,0,0,196926.8,510487.1,201902
18348,3145.2,0,0,0,0,0,510487.1,201902
18349,0,0.1,0,0.8,0,0,510487.1,201902
24114,0,1150.7,0,0,0,540.3,510487.1,201902
26229,20097.4,16.6,1.9,0,16626.4,44588,510487.1,201902
26233,0,0,0,0,0,0,510850.2,201902
26235,0,0,0,0,0,53,514773,201902
26248,35007.4,17.1,0,0,0,0,515053.8,201902
26317,0,0,0,0,0,95.2,515175.8,201902
26325,7628.1,0,0,0,0,0,516044.1,201902
26337,0,0,0,0,0,17.8,516044.1,201902
26338,111.6,0,0,0,0,0,516136.4,201902
26340,0,0,0,0.7,0,540.2,516779.9,201902
26346,2775,1.7,0,0,0,0,517623.9,201902
26347,1727.6,5.5,0,0,0,34872,517623.9,201902
26354,3314.4,0,116.3,0,0,0,526763.4,201902
26449,0,30,0,0.7,0,0,546309,201902
26450,41.7,6.8,0,0,0,29.5,553913,201902
26451,0,0,0,0,0,4.7,554375.7,201902
26452,17912.9,0,0,0,0,63823.2,554453.1,201902
26535,0,5.6,0,0,0,0,554819.9,201902
26571,1211.9,0,95.6,0,0,0,555890.3,201902
26660,15.6,0,0,0,0,38.2,558010.1,201902
26685,14521.2,0,0,0,0,0,558476.5,201902
26690,2506.3,0,0,0,0,0,558476.5,201902
26703,0,0,0,0.1,0,0,558544.4,201902
26707,0,0,0,0,0,148.4,558800.2,201902
26713,5.2,0,0,0,0,0,558800.2,201902
26714,10.6,0,0,0,0,0,559038.8,201902
26726,0,0,74.3,0,0,0,559038.8,201902
26732,69.7,0,0,0,0,0,559038.8,201902
26736,0,0,0,0,0,1078.9,559038.8,201902
3164108,0,0,0,0,22060.7,55071,559038.8,201902
3164109,0,0,0,0,1603.1,0,559038.8,201902
3164116,1777.3,0,0,0,0,0.1,559038.8,201902
3164120,14825.7,0,0,0,0,0,559038.8,201902
3164122,2423.3,5.9,0,0,0,0,559038.8,201902
3164124,0,71.5,34.1,0,0,0,559038.8,201902
3164133,0,0,0,1,0,0,559038.8,201902
3164204,0,0,0,0,0,592.1,559051.3,201902
3164246,0,1619,0,0,0,0,560173.8,201902
3164247,0,0,0,0,3021.6,1683.7,560173.8,201902
3164268,0,0,0,0,0,0,560267.7,201902
3164311,0,0,0,0,0,45.8,561740.3,201902
3164336,683.6,0,0.4,0,0,75,561740.3,201902
3164338,23.6,0,0,0,0,0,561740.3,201902
3164388,0,0,0,0,0,8.7,565584.9,201902
1,0,0,0,0,493263.6,47616,62.9,201901
2,27.5,0,0,0,115389.5,335.8,399.6,201901
5,0,0,0,0,4121.4,0,405.3,201901
7,0,0,0,0,0,21259.9,405.3,201901
13,0,0,0,0,5.3,0,405.3,201901
16,0,0,0,0,0,61.4,1036.1,201901
17,0,0,0,0,0,345,1176.6,201901
18,0,0,0,0,0,36.3,1176.6,201901
19,11.3,0,0,0,0,0,1564.9,201901
38,47.7,3.4,0,0,0,0,5176.5,201901
46,380.5,0,0,0,0,588.4,26142.6,201901
47,51.9,0,0,0,41.7,0,109879.3,201901
56,53.2,0,91.8,0,146.3,0,115927.1,201901
58,1.1,0,0,0,0,21.9,118003.6,201901
74,244.7,0,0,0,70.9,608.8,130392.9,201901
80,311.3,0,0,0,0,0,133729.1,201901
98,28.3,63.8,0,0.5,0,33.1,142711.8,201901
103,337.7,0,0,4.7,872.9,0,142711.8,201901
104,0,0,0,0,44.3,0,142711.8,201901
105,0,126.3,31,0,211.3,0,142711.8,201901
107,0,0,0,0,0,430.2,143762.2,201901
108,0,0,0,0,4210.2,0,143762.2,201901
112,0,0,0,0.4,0,0,143762.2,201901
119,0,0,0,0,0,0.3,145147.3,201901
128,4.5,0,0,0,0,304.3,145448.7,201901
131,58.7,3.5,164.2,0,41.3,2966.1,150343.6,201901
133,66.7,0,0,0,70.2,0,163920.3,201901
141,0,0,0,0,0,0,168165.7,201901
151,111.9,0,0,0,2.5,938.7,174462,201901
160,132526.5,0,0,0,23642.4,407205.1,212428.6,201901
161,0,0,0,0,0,0,212648.1,201901
162,0,0,0,0.1,1676.3,0,212816,201901
165,34.2,0,8.3,0,58.6,745.5,213973,201901
181,0,0,0,1,0,592.5,218575.5,201901
184,7450.3,0,0,0,0,0,218682.7,201901
185,3690.8,680.7,0,0.6,0,50,218682.7,201901
204,3987.9,254.6,0,3.7,0,0,219774.9,201901
205,5044.9,85.9,0,23.9,0,0,219774.9,201901
222,103.6,331.6,0,0,0,8.3,219774.9,201901
230,1297,1.6,0,0,134.3,108,219774.9,201901
236,7.3,12.1,0,0,0,0,219774.9,201901
245,1391.1,0,0,0,2169.2,1189.4,219774.9,201901
257,1005.9,0,1.6,0,0,15.5,219774.9,201901
260,0,0,0,0,0,212.5,219774.9,201901
262,0,0,0,0,0,0.2,219774.9,201901
288,0,0,0,0,0,1254,219774.9,201901
295,1875,101.5,0,0,0,0,219774.9,201901
316,0,0,0,0,0,5268.7,219774.9,201901
385,0,1.8,0,0,0,0,219774.9,201901
419,0,0,0,0.2,0,16.5,219786.4,201901
437,0,0,1223.2,0,281.9,328054.6,219879.1,201901
439,0,10796.3,0,0,18582.1,188102,219879.1,201901
442,0,0,0,0,0,80826.1,219879.1,201901
444,0,0,0,0,4852,0,219879.1,201901
446,14.5,0.3,0,0.2,0,0,219879.1,201901
453,819.9,0,0,0,0,0,219879.1,201901
454,716.9,0,0,0,0,0,219879.1,201901
464,0,0,5.9,0,0,0,219879.1,201901
503,0,0,0,0,0,6782.1,219879.1,201901
553,0,0,0,0,75.2,0,219879.1,201901
559,0,0,0,0,26813.6,54858.7,219879.1,201901
637,0,0,0,0,122669.2,0,222627.2,201901
645,1344.1,0,0,0,0,63.8,222627.2,201901
709,61.5,0,0,1.2,207.3,0,222627.2,201901
720,12070,0,0,0,0,0,222627.2,201901
730,0,0,0,0,3714.8,0,222627.2,201901
749,0,0,0,0,74.9,0,222627.2,201901
802,0,0,0,1.3,0,0,222627.2,201901
890,0,0,0,0,0,6476.1,222627.2,201901
891,0,0,0,0,0,3714.8,222627.2,201901
921,1627.3,242.9,0,3.4,0,23715.5,222627.2,201901
932,0,0,0,0,195765.8,0,222634.4,201901
980,0,0,0,0,0,30951.4,222634.4,201901
981,0,0,0,0,102788.2,0,222634.4,201901
992,41.9,33,0,0,0,395.7,222634.4,201901
1020,146,66.2,0,0,0,0,222634.4,201901
1034,0,0,0,0,0,133,222776.6,201901
1099,1528.3,434.1,0,0.7,0,3128.9,223101.2,201901
1121,0,95.9,1.5,0,0,0,223101.2,201901
1146,847.7,0.1,0,0.2,0,0,223101.2,201901
1205,15.9,0,0,0,0,46,224970.3,201901
1219,0,0,0,0,9.4,15.7,235251.6,201901
1292,230.7,0.1,0,0.7,0,0,235670.7,201901
1406,0,0,0,0,0,0,235761.6,201901
1469,233.9,0,0,0,0,0,235770.2,201901
1513,499.9,0,19.8,0.6,0,1578,235770.2,201901
1623,0,0,9.1,0,0,0,235770.2,201901
1631,0,0,0,0,0,69.1,237815.6,201901
1647,174.5,0,0,0,1523.4,0,238701,201901
1648,56,0.2,0,0,0,0,238701,201901
1738,2.6,0,0,0,0,447.3,238873.4,201901
1756,0,0,2.1,0,104.3,11.9,239875.1,201901
1836,2477.7,2.4,0,16.4,0,15682.7,239875.1,201901
1837,662.5,0.8,0,0.4,0,32.3,239875.1,201901
1882,300,0,0,0,0,0,239875.1,201901
1925,64.3,0.3,0,0,2186.6,0,239875.1,201901
2012,3.4,0,0,0,300.2,749.7,240891.2,201901
2028,0,0,0,0,1023.3,0,244879.6,201901
2048,0,0,0,0,221,212.8,244879.6,201901
2109,207.2,193.6,0,0,0,0,244879.6,201901
2119,940.5,0,18.8,0,0,5026.6,244879.6,201901
2139,8380.4,0,0,1.4,0,0,244879.6,201901
2188,306.6,0,0,0,0,0,245516.7,201901
2365,706.7,0,0,0,0,0,245554.9,201901
2366,109.6,0,8.9,0,46,0,245891.6,201901
2411,0,0,0,0,3.8,0,252119.9,201901
2435,0,2998.6,0,0,18717.4,0,252119.9,201901
2438,0,963.3,0,0,3212.3,0,252119.9,201901
2528,1025.6,987.7,0,0,0,0,252119.9,201901
2549,0,0.3,0,0.1,0,0,252119.9,201901
2682,423.8,0,0,0,0,0,252119.9,201901
2826,0,0,0,0,35.8,0,252119.9,201901
2871,2337.6,0,0,0,0,0,252119.9,201901
2879,49.7,0,0,0,0,0,252119.9,201901
2889,0,0,22.7,0,600.8,0,252119.9,201901
2917,3999.5,6,0,0,20927.5,0,252119.9,201901
2937,681.8,0,0,0.5,0,1175.6,252119.9,201901
3164,0,3129,323.6,0,0,114.1,252135.5,201901
3193,0,0,0,0,6910.2,6615,252135.5,201901
3204,0,0,0,0,335.8,0,252147.7,201901
3230,142.4,0,0,0,0,125.4,252549.1,201901
3425,0,0,0,0,1203.5,0,253698.3,201901
3479,2023,1.5,19,1.3,0,0,253698.3,201901
3548,644.2,0.9,0,0,0,0,253698.3,201901
3601,551.3,0,298,0,2332.5,0,263685.7,201901
3613,294.4,0,0,0,0,0,346936,201901
3738,4058.4,4.2,0,38.5,0,0,346936,201901
3804,1396,0,0,0,18.3,127.9,346936,201901
3815,0,0,0,0,243.6,0,346936,201901
3838,298.5,0.3,0,0.3,0,0,346936,201901
4070,503.7,1.7,0,0.3,8.5,6958.2,346936,201901
4192,0,0,0,0,0,1491,346936,201901
4314,830.5,0,0,0,0,42.3,346936,201901
4557,169.6,0,0,0,0,0,346937.5,201901
4799,4.8,0,0,0,0,0,347349.6,201901
5108,0,0,0,0,223883.4,0,350069.2,201901
5117,0,0,0,0,70215.8,0,350069.2,201901
5144,0,0,0,0,0,104726.7,350069.2,201901
5502,0,0,0,0,0,18.3,350069.2,201901
5510,22.2,0,18.8,0,63.1,485,350458.8,201901
5733,0,0,0,0,19.9,0,362636.1,201901
6186,0,0,0,0,0,43196.2,362636.1,201901
6321,0,0,0,0,0,128.5,362911.4,201901
6366,0,0,0,0,0,243.5,363461,201901
6586,0,2.5,0,0,0,4,363461,201901
7037,633.1,208.2,0,0,0,2177.7,363754.4,201901
7038,0,0,0,0,0,0,363981.1,201901
7040,0,0,0,0,0,1237.9,365024.3,201901
7071,0,0,0,0,120.2,0,365024.3,201901
7137,2410.7,390,0,0,0,97.2,365024.3,201901
7156,0,0,0,0,272.4,1663,365024.3,201901
7164,303.5,1.7,0,6.7,0,0,365024.3,201901
7173,0,0,0,0,0,288.1,365029.9,201901
7287,1200,15.4,0,3.3,0,511.2,369339.3,201901
7309,3870.8,582,0,19.1,0,102.4,369339.3,201901
7314,2980.4,4.7,0,7.6,0,11562,369339.3,201901
7329,37.9,0,0,0,0,0,369339.3,201901
7332,58.7,0,0,0,0,0,369339.3,201901
7341,0,0,0,0,0,172.1,369339.3,201901
7342,41.2,0,0,0,0,0,369339.3,201901
7359,819.5,1,0,1.1,0,0,369339.3,201901
7362,0,0,0,0,67.8,62.4,369339.3,201901
7370,0,40.8,0,0,0,0,369339.3,201901
7382,822.9,287.9,2.7,18.4,0,0,369339.3,201901
7393,141.5,0,0,0,0,40.9,370414.8,201901
7401,326.9,0.4,0,0,0,0,370414.8,201901
7405,4.3,0,0,0,0,0,370938.1,201901
7423,0,0,0,0,856.3,15237,372379.3,201901
7452,5603,88.4,0,0,246926.3,0,372379.3,201901
7458,345.9,0,0,0,0,0,372379.3,201901
7463,3435.3,0,0,0,29743.8,14871.9,372379.3,201901
7465,0,0,0,0,646.9,0,372379.3,201901
7466,0,0,0,0,0,171628.5,372379.3,201901
7483,222.5,1.9,0,2.6,0,2480.1,372390.4,201901
