X,Y,OBJECTID,FACILITY_ID,FACILITY_TYPE,FACILITY_TYPE_DESC,FACILITY_NAME,STATUS,MAXIMUM_H2S_PERCENT,APPLICATION_DETERMINATION_NUM,ACTIVITY_APPROVAL_DATE,ACTIVITY_CANCEL_DATE,LEGACY_OGC_FILE_NUMBER,PROPONENT,AUTHORITY_TYPE,DATA_SOURCE
1355297.3012,1230838.1757,14299025,00026389,WF,Well Facility,TOURMALINE DOE 04-21-080-15 001,Active,700,100102714,2017/06/22 13:04:07+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1257182.0425,1309217.8481,14299026,00026456,WF,Well Facility,COP NORTHERN MONTNEY D-044-K/094-A-12 001,Active,0,100103200,2017/08/03 09:09:46+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSD
1242433.6834,1275266.9473,14299027,00026496,WF,Well Facility,PACIFIC CANBRIAM ALTARES B-095-H/094-B-08 001,Active,0,100103165,2017/08/29 15:25:33+00,,,Pacific Canbriam Energy Limited,OGAA,GPSND
1372079.3579,1196259.2413,14299028,00026524,DS,Disposal Station,OVV HERITAGE C-046-H/093-P-09 004,Active,800,100103383,2017/09/27 15:14:45+00,,,Ovintiv Canada ULC,OGAA,SNK
1372077.2652,1196259.1548,14299029,00026525,WF,Well Facility,OVV HERITAGE C-046-H/093-P-09 003,Active,800,100103383,2017/09/27 15:14:45+00,,,Ovintiv Canada ULC,OGAA,SNK
1362636.8311,1202221.8273,14299030,00026531,WF,Well Facility,OVV SWAN LAKE 03-23-077-15 001,Permit Approved,1,100103650,2017/10/06 11:04:24+00,,,Ovintiv Canada ULC,OGAA,SNK
1235478.2835,1319785.1196,14299031,00026432,B,Battery Site,TOURMALINE GUNDY CREEK b-071-B/094-B-16 002,Permit Approved,0,100103048,2017/07/14 11:35:36+00,,,Tourmaline Oil Corp.,OGAA,SNK
1276870.7755,1284887.1003,14299032,00026444,WF,Well Facility,ARCRES INGA 14-24-086-23 002,Permit Approved,1000,100103140,2017/07/14 10:53:47+00,,,ARC Resources Ltd.,OGAA,SNK
1366363.3416,1200322.2798,14299033,00026426,WF,Well Facility,OVV SWAN LAKE 15-07-077-14 001,Active,2,100103031,2017/07/13 10:47:55+00,,,Ovintiv Canada ULC,OGAA,SNK
1327041.5166,1238958.453,14299034,00026422,SB,Satellite Battery,CNRL SEPTIMUS 05-22-081-18 001,Active,0,100102709,2017/06/29 13:29:48+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1327041.5166,1238958.453,14299035,00026423,WF,Well Facility,CNRL SEPTIMUS 05-22-081-18 002,Active,0,100102709,2017/06/29 13:29:48+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1328765.3669,1235716.6147,14299036,00026366,WF,Well Facility,OVV TOWER LAKE 05-11-081-18 001,Active,0,100102392,2017/06/21 13:38:40+00,,,Ovintiv Canada ULC,OGAA,SNK
1328782.6246,1235702.3945,14299037,00026367,DS,Disposal Station,OVV TOWER LAKE 05-11-081-18 002,Active,0,100102392,2017/06/21 13:38:40+00,,,Ovintiv Canada ULC,OGAA,SNK
1285100.3923,1362356.8374,14299038,00026419,WF,Well Facility,TOURMALINE PICKELL D-093-F/094-H-03 001,Active,2,100102797,2017/06/21 13:25:54+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1354835.9607,1235296.6571,14299039,00026418,WF,Well Facility,TOURMALINE DOE 13-33-080-15 001,Active,700,100102299,2017/06/21 09:11:11+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1256080.5238,1348720.9272,14299040,00026469,WF,Well Facility,TOURMALINE AITKEN CREEK NORTH A-072-C/094-H-04 001,Active,1,100103388,2017/08/29 13:52:28+00,,,Tourmaline Oil Corp.,OGAA,SNK
1221100.7037,1359563.0912,14299041,00026397,WF,Well Facility,CNRL BEG c-007-K/094-G-01 001,Permit Approved,0.5,100102754,2017/07/18 12:40:04+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1286572.9718,1294883.2969,14299042,00026457,WF,Well Facility,COP STODDART WEST 09-19-087-21 002,Permit Approved,3,100103225,2017/08/09 14:07:22+00,,,ConocoPhillips Canada Resources Corp.,OGAA,SNK
1343923.3326,1239161.5178,14299043,00026468,WF,Well Facility,ARCRES PARKLAND 15-17-081-16 002,Active,5000,100103320,2017/08/21 15:22:09+00,,,ARC Resources Ltd.,OGAA,SNK
1364333.0675,1267762.9541,14299044,00026514,WF,Well Facility,WHITECAP BOUNDARY LAKE 06-11-084-14 001,Active,0.31999999,100103586,2017/10/05 15:42:45+00,,,Whitecap Resources Inc.,OGAA,GPSND
1317895.9915,1242151.6078,14299045,00026522,IS,Injection Station,CNRL SEPTIMUS 15-34-081-19 005,Permit Approved,0,100103620,2017/09/13 14:32:13+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1361973.4884,1276520.994,14299046,00026542,WF,Well Facility,WHITECAP BOUNDARY LAKE 14-03-085-14 001,Active,0.31999999,100103834,2017/11/16 13:14:01+00,,,Whitecap Resources Inc.,OGAA,GPSND
1324989.8143,1226418.4285,14299047,00026557,WF,Well Facility,SHELL SUNSET PRAIRIE 14-08-080-18 004,Removed,0,100103845,2017/10/26 12:02:36+00,,,Shell Canada Limited,OGAA,SNK
1324989.8143,1226418.4285,14299048,00026558,DS,Disposal Station,SHELL SUNSET PRAIRIE 14-08-080-18 005,Removed,0,100103845,2017/10/26 12:02:36+00,,,Shell Canada Limited,OGAA,SNK
1333327.7143,1234835.9959,14299049,00026574,WF,Well Facility,OVV TOWER LAKE 09-06-081-17 001,Active,990,100104116,2017/12/01 10:59:57+00,,,Ovintiv Canada ULC,OGAA,SNK
1368825.1377,1272126.3552,14299050,00026517,WF,Well Facility,WHITECAP BOUNDARY LAKE 14-20-084-13 004,Active,0.31999999,100103600,2017/09/12 15:52:30+00,,,Whitecap Resources Inc.,OGAA,GPSND
1357511.0579,1211965.169,14299051,00026249,SM,Gas Sales Meter,PACIFIC DAWSON CREEK 08-20-078-15 001,Active,0,100100627,2016/10/03 15:55:46+00,,,Pacific Northern Gas (N.E.) Ltd.,OGAA,CGWC
1364365.9761,1228199.8901,14299052,00026256,WF,Well Facility,ARCRES DAWSON CREEK 02-08-080-14 001,Active,1.5,100100990,2016/12/19 10:07:39+00,,,ARC Resources Ltd.,OGAA,CGWC
1341488.3794,1229474.6666,14299053,00026383,WF,Well Facility,OVV SUNRISE 15-13-080-17 001,Active,990,100102654,2017/06/08 11:15:37+00,,,Ovintiv Canada ULC,OGAA,SNK
1325943.5074,1222050.2515,14299054,00026400,WF,Well Facility,SHELL SUNSET PRAIRIE 02-32-079-18  001,Active,0,100102785,2017/06/15 14:49:17+00,,,Shell Canada Limited,OGAA,GPSND
1343366.794,1233328.5398,14299055,00026393,WF,Well Facility,ARCRES PARKLAND 01-31-080-16 002,Active,1000,100102735,2017/06/22 11:17:09+00,,,ARC Resources Ltd.,OGAA,SNK
1275986.4556,1345836.4905,14299056,00026328,WF,Well Facility,CNRL NIG CREEK D-026-D/094-H-03 002,Inactive,500,100102010,2017/05/04 13:09:00+00,,,Canadian Natural Resources Limited,OGAA,SNK
1365196.3632,1245360.6054,14299057,00026472,B,Battery Site,VERMILION MICA 09-33-081-14 001,Active,0,100102536,2017/10/04 14:33:24+00,,,VERMILION ENERGY INC.,OGAA,CGWC
1365194.7015,1245380.5787,14299058,00026473,WF,Well Facility,VERMILION MICA 09-33-081-14 002,Active,0,100102536,2017/10/04 14:33:24+00,,,VERMILION ENERGY INC.,OGAA,CGWC
1237272.9439,1383738.3754,14299059,00026465,WF,Well Facility,TOURMALINE Laprise Creek C-054-H/094-G-08 001,Active,2,100102506,2017/09/01 15:32:33+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1331105.4342,1323766.3399,14299060,00026430,WF,Well Facility,CNRL BEAVERTAIL d-046-A/094-A-15 001,Inactive,2.29999995,100103052,2017/07/28 13:10:17+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1237397.5318,1319591.2478,14299061,00026527,B,Battery Site,TOURMALINE GUNDY CREEK A-079-A/094-B-16 001,Permit Approved,0,100103340,2017/12/12 12:39:06+00,,,Tourmaline Oil Corp.,OGAA,SNK
1237397.5318,1319591.2478,14299062,00026528,WF,Well Facility,TOURMALINE GUNDY CREEK A-079-A/094-B-16 002,Active,0,100103340,2017/12/12 12:39:06+00,,,Tourmaline Oil Corp.,OGAA,SNK
1271105.6588,1299707.6879,14299063,00026511,CD,Compressor Dehydrator,COP INGA 02-10-088-23 001,Removed,6.5,100103243,2017/12/14 08:47:43+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSND
1336052.9724,1241699.3137,14299064,00026556,WF,Well Facility,CATAPULT TOWER LAKE 09-28-081-17 004,Active,0.1,100103952,2017/11/30 15:35:33+00,,,Catapult Environmental Inc.,OGAA,GPSD
1266244.568,1293773.1264,14299065,00026571,CD,Compressor Dehydrator,YOHO INGA 10-19-087-23 002,Active,99,100103549,2017/12/14 15:08:33+00,,,Yoho Resources Inc.,OGAA,GPSD
1266218.2419,1293737.1073,14299066,00026572,SM,Gas Sales Meter,YOHO INGA 11-19-087-23 002,Active,99,100103549,2017/12/14 15:08:33+00,,,Yoho Resources Inc.,OGAA,GPSD
1289312.5614,1294651.0827,14299067,00026519,DS,Disposal Station,CNRL STODDART WEST 07-21-087-21 003,Permit Approved,0,100102812,2017/12/12 15:21:46+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1289312.5614,1294651.0827,14299068,00026520,WF,Well Facility,CNRL STODDART WEST 07-21-087-21 002,Inactive,0,100102812,2017/12/12 15:21:46+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1318382.9012,1238245.0612,14299069,00007806,GP,Gas Processing Plant,CNRL SEPTIMUS 08-22-081-19 001,Active,1,100070606,2010/02/04 00:00:00+00,,9701779,Canadian Natural Resources Limited,OGAA,GPSD
1364997.3006,1269386.4431,14299070,00026526,WF,Well Facility,WHITECAP BOUNDARY LAKE 08-14-084-14 001,Active,0.31999999,100103637,2017/11/23 09:25:16+00,,,Whitecap Resources Inc.,OGAA,GPSND
1330127.8887,1212952.92,14299071,00026555,WF,Well Facility,ARCRES SUNRISE 08-33-078-18 001,Active,1000,100103920,2018/01/04 15:21:51+00,,,ARC Resources Ltd.,OGAA,CGWC
1352158.8565,1228291.8823,14299072,00026597,WF,Well Facility,TOURMALINE DOE 12-07-080-15 001,Active,700,100103956,2018/01/08 07:18:53+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1344515.935,1194853.5497,14299073,00026551,WF,Well Facility,TOURMALINE SUNDOWN C-051-H/093-P-10 001,Active,0,100103786,2018/01/12 13:34:54+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1241508.4057,1301715.4336,14299074,00026561,WF,Well Facility,CNRL KOBES D-075-H/094-B-09 001,Active,0,100103969,2018/01/17 09:06:04+00,,,Canadian Natural Resources Limited,OGAA,GPSND
1368709.9911,1273832.2446,14299075,00026609,WF,Well Facility,WHITECAP BOUNDARY LAKE 14-29-084-13 001,Active,0.31999999,100104435,2018/01/23 15:28:07+00,,,Whitecap Resources Inc.,OGAA,GPSND
1367232.1865,1272057.7334,14299076,00026615,WF,Well Facility,WHITECAP BOUNDARY LAKE 14-19-084-13 002,Active,0.31999999,100104578,2018/01/25 14:34:25+00,,,Whitecap Resources Inc.,OGAA,GPSND
1268974.1778,1295237.5259,14299077,00026585,CS,Compressor Station,COP INGA 05-28-087-23 002,Active,10,100104230,2018/02/01 12:45:46+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSD
1256411.5992,1345134.3509,14299078,00026599,WF,Well Facility,TOURMALINE AITKEN CREEK NORTH A-032-C/094-H-04 001,Active,1,100104455,2018/02/01 12:14:03+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1355293.9569,1229996.1421,14299079,00026636,WF,Well Facility,TOURMALINE DOE 12-16-080-15 002,Active,700,100104663,2018/02/06 12:57:06+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1238102.1832,1334341.3633,14299080,00026586,TT,Tank Terminal,TOURMALINE LAPRISE D-027-I/094-B-16 001,Active,0,100104154,2018/02/23 08:44:22+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1272523.5853,1303091.2866,14299081,00026652,WF,Well Facility,COP INGA 02-23-088-23 005,Active,0,100104994,2018/02/28 13:01:15+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSND
1338203.3077,1229454.7089,14299082,00026686,WF,Well Facility,OVV TOWER LAKE 02-22-080-17 001,Active,990,100105127,2018/03/02 08:45:06+00,,,Ovintiv Canada ULC,OGAA,SNK
1321096.6695,1225870.1653,14299083,00026655,WF,Well Facility,SHELL GROUNDBIRCH 09-11-080-19 001,Active,0,100104976,2018/03/07 11:47:33+00,,,Shell Canada Limited,OGAA,SNK
1362369.2324,1229744.9627,14299084,00026663,WF,Well Facility,ARCRES DAWSON CREEK 03-18-080-14 001,Active,9900,100105047,2018/03/13 14:31:23+00,,,ARC Resources Ltd.,OGAA,CGWC
1237103.0242,1318609.8632,14299085,00026684,WF,Well Facility,TOURMALINE GUNDY CREEK C-059-A/094-B-16 001,Active,0,100103968,2018/03/15 08:43:52+00,,,Tourmaline Oil Corp.,OGAA,SNK
1237103.0242,1318609.8632,14299086,00026685,B,Battery Site,TOURMALINE GUNDY CREEK C-059-A/094-B-16 002,Active,0,100103968,2018/03/15 08:43:52+00,,,Tourmaline Oil Corp.,OGAA,SNK
1298725.291,1266329.0678,14299087,00026596,WF,Well Facility,LONGSHORE BEAR FLAT 12-19-084-20 002,Active,99,100104384,2018/03/19 16:31:09+00,,,Longshore Resources Ltd.,OGAA,CGWC
1366683.1422,1215938.3979,14299088,00026664,WF,Well Facility,ARCRES DAWSON CREEK 07-32-078-14 001,Active,5000,100105048,2018/04/03 15:25:30+00,,,ARC Resources Ltd.,OGAA,CGWC
1330307.6175,1215320.1219,14299089,00026693,WF,Well Facility,TOURMALINE GROUNDBIRCH 13-02-079-18 003,Active,0,100104492,2018/04/04 15:37:37+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1330303.1077,1215319.8531,14299090,00026694,B,Battery Site,TOURMALINE GROUNDBIRCH 13-02-079-18 002,Active,0,100104492,2018/04/04 15:37:37+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1348826.9246,1226204.4088,14299091,00026640,WF,Well Facility,TOURMALINE SUNRISE 09-03-080-16 002,Active,700,100104688,2018/04/25 16:22:40+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1370347.8448,1233360.237,14299092,00026257,CD,Compressor Dehydrator,VERMILION DOE 14-24-080-14 001,Permit Approved,1.5,100100729,2018/05/02 13:07:44+00,,,VERMILION ENERGY INC.,OGAA,CGWC
1253011.698,1346402.2917,14299093,00026623,GP,Gas Processing Plant,TOURMALINE NIG CREEK C-046-C/094-H-04 001,Active,1,100103539,2018/05/07 12:52:29+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1341958.7508,1216437.188,14299094,00026727,WF,Well Facility,OVV SUNRISE 13-01-079-17 005,Permit Approved,0,100105555,2018/06/11 14:40:07+00,,,Ovintiv Canada ULC,OGAA,SNK
1341951.8205,1216436.9008,14299095,00026728,DS,Disposal Station,OVV SUNRISE 13-01-079-17 006,Permit Approved,0,100105555,2018/06/11 14:40:07+00,,,Ovintiv Canada ULC,OGAA,SNK
1314216.9652,1248368.4824,14299096,00026716,WF,Well Facility,CREW WILDER 15-20-082-19 001,Active,0,100105468,2018/06/14 14:40:49+00,,,Crew Energy Inc.,OGAA,CGWC
1355446.928,1228104.6987,14299097,00026679,WF,Well Facility,TOURMALINE DOE 05-09-080-15 002,Active,700,100104638,2018/06/15 08:56:58+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1335874.5201,1224460.3166,14299098,00026733,WF,Well Facility,OVV SUNRISE 01-05-080-17 001,Active,990,100105634,2018/06/26 14:54:14+00,,,Ovintiv Canada ULC,OGAA,SNK
1315095.9156,1247381.0616,14299099,00026724,WF,Well Facility,CREW WILDER 04-21-082-19 001,Active,0,100105550,2018/07/10 14:25:28+00,,,Crew Energy Inc.,OGAA,CGWC
1345716.2898,1238474.617,14299100,00026245,WF,Well Facility,ARCRES PARKLAND 07-16-081-16 002,Active,5000,100100746,2016/10/18 11:21:46+00,,,ARC Resources Ltd.,OGAA,SNK
1371298.5283,1233506.8946,14299101,00026262,WF,Well Facility,VERMILION DOE 13-19-080-13 002,Active,1,100101053,2016/12/03 15:25:50+00,,,VERMILION ENERGY INC.,OGAA,GPSND
1359628.1747,1236444.2906,14299102,00026247,WF,Well Facility,TOURMALINE DOE 05-01-081-15 001,Suspended,1.5,100100806,2016/11/22 13:36:58+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1370985.042,1237823.3735,14299103,00026270,WF,Well Facility,VERMILION DOE 12-06-081-13 001,Active,1,100101212,2016/12/11 13:52:59+00,,,VERMILION ENERGY INC.,OGAA,CGWC
1336351.0003,1228272.2269,14299104,00026274,WF,Well Facility,OVV SUNRISE 06-16-080-17 001,Active,990,100101326,2016/12/09 10:32:22+00,,,Ovintiv Canada ULC,OGAA,SNK
1351965.7408,1227689.1918,14299105,00026273,WF,Well Facility,TOURMALINE DOE 08-12-080-16 001,Active,700,100101281,2016/12/20 10:07:39+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1344169.8074,1326657.3657,14299106,00026318,B,Battery Site,CNRL PEEJAY c-068-C/094-A-16 001,Active,0.2,100101868,2017/03/03 08:23:31+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1287825.0159,1296375.6768,14299107,00026291,WF,Well Facility,CNRL STODDART WEST 08-29-087-21 002,Active,70,100101571,2017/01/13 13:17:48+00,,,Canadian Natural Resources Limited,OGAA,CGWC
1243662.7557,1348596.8326,14299108,00026323,PS,Pump Station,TOURMALINE NIG CREEK C-078-D/094-H-04 001,Active,0,100101748,2017/05/12 11:50:08+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1333298.3879,1235288.7087,14299109,00026359,WF,Well Facility,OVV TOWER LAKE 16-06-081-17 001,Active,990,100102330,2017/05/19 13:07:55+00,,,Ovintiv Canada ULC,OGAA,SNK
1333267.9949,1235248.9815,14299110,00026360,DS,Disposal Station,OVV TOWER LAKE 16-06-081-17 002,Active,0,100102330,2017/05/19 13:07:55+00,,,Ovintiv Canada ULC,OGAA,SNK
1362455.2065,1229537.1402,14299111,00026368,OM,Oil Sales Meter,PLATEAU DAWSON CREEK 14-07-080-14 001,Active,0,100102449,2017/05/01 15:37:52+00,,,Plateau Pipe Line Ltd.,OGAA,CGWC
1362274.4315,1229532.204,14299112,00026369,OM,Oil Sales Meter,PLATEAU DAWSON CREEK 14-07-080-14 002,Active,0,100102449,2017/05/01 15:37:52+00,,,Plateau Pipe Line Ltd.,OGAA,CGWC
1323817.4434,1285025.8832,14299113,00026373,WF,Well Facility,KELT LNG OAK 14-11-086-18 001,Active,1.5,100102479,2017/05/02 11:47:32+00,,,Kelt Exploration (LNG) Ltd.,OGAA,SNK
1225965.6992,1313257.6756,14299114,00026265,CD,Compressor Dehydrator,CNRL DAIBER c-004-C/094-B-16 002,Permit Approved,0,100101148,2017/04/02 11:49:45+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1311705.5241,1248365.9201,14299115,00026378,WF,Well Facility,CREW WILDER 13-19-082-19 001,Active,0,100102114,2017/06/10 13:11:43+00,,,Crew Energy Inc.,OGAA,CGWC
1334723.4414,1223200.3975,14299116,00026375,WF,Well Facility,OVV SUNRISE 05-32-079-17 001,Active,990,100102559,2017/06/09 14:04:00+00,,,Ovintiv Canada ULC,OGAA,SNK
1240228.8455,1300697.3396,14299117,00026388,WF,Well Facility,CNRL TOWNSEND C-066-H/094-B-09 001,Active,0,100102710,2017/06/12 08:36:53+00,,,Canadian Natural Resources Limited,OGAA,GPSND
1272064.3148,1351637.9385,14299118,00026392,WF,Well Facility,CNRL NIG CREEK A-091-A/094-H-04 001,Active,2,100102726,2017/06/10 16:32:49+00,,,Canadian Natural Resources Limited,OGAA,GPSND
1340959.8186,1235819.7928,14299119,00026390,SB,Satellite Battery,ARCRES PARKLAND 15-01-081-17 002,Active,0,100102725,2017/06/12 08:51:09+00,,,ARC Resources Ltd.,OGAA,SNK
1340961.123,1235798.426,14299120,00026391,WF,Well Facility,ARCRES PARKLAND 15-01-081-17 001,Active,0,100102725,2017/06/12 08:51:09+00,,,ARC Resources Ltd.,OGAA,SNK
1372653.0872,1212470.6365,14299121,00026352,TT,Tank Terminal,OVV BRIAR RIDGE 13-13-078-14  001,Active,0,100102256,2017/06/16 16:27:40+00,,,Ovintiv Canada ULC,OGAA,CGWC
1324524.6678,1223998.691,14299122,00026445,DS,Disposal Station,SHELL SUNSET PRAIRIE 08-06-080-18 003,Removed,0,100103100,2017/07/12 15:40:36+00,,,Shell Canada Limited,OGAA,SNK
1259981.3387,1354255.2977,14299123,00026587,WF,Well Facility,CNRL NIG CREEK C-026-G/094-H-04 001,Active,2,100104285,2017/11/27 10:01:32+00,,,Canadian Natural Resources Limited,OGAA,GPSND
1243712.8295,1383760.2934,14299124,00026537,WF,Well Facility,TOURMALINE LAPRISE CREEK D-056-E/094-H-05 001,Active,0.89999998,100102937,2017/11/29 07:48:52+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1240284.7391,1260011.9898,14299125,00026580,WF,Well Facility,PACIFIC CANBRIAM ALTARES C-029-A/094-B-08 001,Active,0,100104145,2017/11/24 13:30:13+00,,,Pacific Canbriam Energy Limited,OGAA,GPSND
1236413.2084,1318540.3707,14299126,00026427,GP,Gas Processing Plant,TOURMALINE GUNDY CREEK C-060-A/094-B-16 001,Active,0,100103033,2017/12/01 07:59:47+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1317011.4435,1241255.5241,14299127,00026583,WF,Well Facility,CREW SEPTIMUS 05-34-081-19 006,Permit Approved,0,100104176,2017/12/04 13:20:10+00,,,Crew Energy Inc.,OGAA,SNK
1368826.0602,1272116.8392,14299128,00026518,WF,Well Facility,WHITECAP BOUNDARY LAKE 14-20-084-13 005,Active,0.31999999,100103601,2017/09/15 14:00:30+00,,,Whitecap Resources Inc.,OGAA,GPSND
1318711.2242,1238411.5464,14299129,00026646,DS,Disposal Station,CNRL SEPTIMUS 05-23-081-19 009,Active,0,100104787,2018/02/22 13:23:21+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1318711.2242,1238411.5464,14299130,00026647,WF,Well Facility,CNRL SEPTIMUS 05-23-081-19 008,Active,0,100104787,2018/02/22 13:23:21+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1348698.8783,1227780.968,14299131,00026638,WF,Well Facility,TOURMALINE DOE 09-10-080-16 002,Active,700,100104722,2018/03/06 11:54:03+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1329558.0321,1237865.3884,14299132,00026653,WF,Well Facility,OVV TOWER LAKE 10-14-081-18 001,Active,990,100105001,2018/03/21 15:26:06+00,,,Ovintiv Canada ULC,OGAA,SNK
1322925.7211,1294758.9721,14299133,00026625,WF,Well Facility,KELT LNG MUSKRAT 13-12-087-18 001,Active,2,100104721,2018/03/28 11:24:00+00,,,Kelt Exploration (LNG) Ltd.,OGAA,GPSD
1352351.9139,1225916.6056,14299134,00026667,WF,Well Facility,TOURMALINE DOE 04-06-080-15 001,Active,700,100104704,2018/04/12 15:00:58+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1246854.5237,1285699.3008,14299135,00026628,PS,Pump Station,COP HALFWAY A-009-D/094-A-12 001,Active,0,100104808,2018/04/13 00:00:00+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSD
1263911.2934,1350534.4494,14299136,00026705,WF,Well Facility,CNRL NIG CREEK D-082-B/094-H-04 001,Active,2,100105335,2018/04/13 15:50:23+00,,,Canadian Natural Resources Limited,OGAA,GPSND
1265237.6054,1350975.9025,14299137,00026704,WF,Well Facility,CNRL NIG CREEK D-090-A/094-H-04 003,Permit Approved,2,100105334,2018/04/23 11:34:13+00,,,Canadian Natural Resources Limited,OGAA,GPSND
1273435.1036,1297266.2513,14299138,00026688,WF,Well Facility,COP CACHE CREEK 12-36-087-23 003,Under Construction,0,100105132,2018/04/24 11:33:01+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSND
1293901.4514,1284468.104,14299139,00026645,WF,Well Facility,CNRL STODDART WEST 16-15-086-21 001,Active,2,100104952,2018/04/27 15:51:15+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1371418.3726,1201460.2223,14299140,00026637,WF,Well Facility,OVV SWAN LAKE 07-15-077-14 001,Active,2,100104920,2018/02/28 12:46:59+00,,,Ovintiv Canada ULC,OGAA,CGWC
1370386.6143,1241777.1975,14299141,00026286,WF,Well Facility,VERMILION MICA 01-24-081-14 001,Active,1,100101445,2018/05/01 12:59:25+00,,,VERMILION ENERGY INC.,OGAA,GPSND
1315049.034,1272070.537,14299142,00026668,DS,Disposal Station,CNRL EAGLE 06-02-085-19 001,Active,0,100104834,2018/05/01 15:12:36+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1315049.034,1272070.537,14299143,00026669,WF,Well Facility,CNRL EAGLE 06-02-085-19 002,Active,0,100104834,2018/05/01 15:12:36+00,,,Canadian Natural Resources Limited,OGAA,GPSD
1337164.6161,1222110.586,14299144,00026730,WF,Well Facility,OVV SUNRISE 10-28-079-17 001,Active,990,100105579,2018/05/23 11:11:10+00,,,Ovintiv Canada ULC,OGAA,SNK
1272565.9648,1308924.0191,14299145,00026783,WF,Well Facility,COP FIREWEED A-034-I/094-A-12 001,Active,99,100106113,2018/08/02 14:33:16+00,,,ConocoPhillips Canada Resources Corp.,OGAA,GPSND
1236083.9648,1317693.7146,14299146,00026548,WF,Well Facility,TOURMALINE GUNDY CREEK A-051-B/094-B-16 002,Active,0,100103848,2018/10/31 14:08:07+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1236070.0307,1317701.208,14299147,00026549,B,Battery Site,TOURMALINE GUNDY A-051-B/094-B-16 001,Permit Approved,0,100103848,2018/10/31 14:08:07+00,,,Tourmaline Oil Corp.,OGAA,GPSND
1245097.8758,1588633.464,14299148,00000806,CD,Compressor Dehydrator,CVE ENERGY MEL C-057-J/094-P-04 001,Removed,1.63,100077746,2013/05/22 15:27:47+00,,,Cenovus Energy Inc.,OGAA,FPRC
1348583.9404,1227728.1377,14299149,00018285,WF,Well Facility,TOURMALINE DOE 09-10-080-16 001,Active,700,100080309,2015/10/08 13:50:02+00,,,Tourmaline Oil Corp.,OGAA,GPSD
1345748.9753,1210692.222,14299150,00018223,WF,Well Facility,OVV SUNRISE 03-19-078-16 001,Active,990,100079631,2015/05/11 08:58:42+00,,,Ovintiv Canada ULC,OGAA,CGWC
1343635.7119,1210503.0665,14299151,00018234,WF,Well Facility,OVV SUNRISE 04-24-078-17 001,Active,990,100082361,2015/06/11 16:38:37+00,,,Ovintiv Canada ULC,OGAA,CGWC
1325425.4821,1226828.3624,14299152,00002664,DS,Disposal Station,SHELL SUNSET PRAIRIE 02-17-080-18 003,Suspended,0,100020113,1997/01/24 00:00:00+00,,,Shell Canada Limited,OGAA,ORTHO
1244178.567,1306295.9665,14299153,00007924,CD,Compressor Dehydrator,TOURMALINE GUNDY CREEK A-021-I/094-B-09 001,Active,0,100076755,2012/11/19 00:00:00+00,,9706751,Tourmaline Oil Corp.,OGAA,GPSND
1241865.491,1312667.334,14299154,00007933,B,Battery Site,TOURMALINE BLUEBERRY B-093-I/094-B-09 004,Active,0,100076536,2012/10/05 00:00:00+00,,,Tourmaline Oil Corp.,OGAA,SNK
