FACILITYID,FACILITYNAME,FACILITYTYPE_CODE,FROMWANUM,FROMFACILITYID,CANCELDATE,REMOVALDATE,SUSPENDEDDATE,EFFECTIVEDATE,TERMINATIONDATE,LINKAGEPRODUCT,LINKAGETYPE
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,16419,NULL,NULL,NULL,NULL,1-Aug-04,1-May-06,Gas,PP
7312,VMGPI KELLY D-073-B/093-P-08 001,CD,22748,NULL,NULL,NULL,NULL,1-Jun-07,1-Dec-15,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,16419,NULL,NULL,NULL,NULL,1-Apr-05,1-May-06,Gas,PP
7312,VMGPI KELLY D-073-B/093-P-08 001,CD,22748,NULL,NULL,NULL,NULL,NULL,1-Dec-15,Gas,PP
7312,VMGPI KELLY D-073-B/093-P-08 001,CD,23099,NULL,NULL,NULL,NULL,1-Jan-08,1-Dec-15,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,16886,NULL,NULL,NULL,NULL,1-Mar-04,1-Jun-14,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17464,NULL,NULL,NULL,NULL,1-Mar-04,1-Jul-13,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17464,NULL,NULL,NULL,NULL,1-Jul-13,1-Dec-14,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,28961,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29161,NULL,NULL,NULL,NULL,1-Oct-13,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17622,NULL,NULL,NULL,NULL,1-Feb-08,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17622,NULL,NULL,NULL,NULL,1-Mar-08,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29305,NULL,NULL,NULL,NULL,1-Jan-14,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29773,NULL,NULL,NULL,NULL,1-Jul-14,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17897,NULL,NULL,NULL,NULL,1-Dec-04,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,18376,NULL,NULL,NULL,NULL,1-Feb-06,1-Feb-06,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17958,NULL,NULL,NULL,NULL,1-Jan-08,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,17958,NULL,NULL,NULL,NULL,1-Jan-08,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29761,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,18529,NULL,NULL,NULL,NULL,1-Feb-06,1-Feb-06,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,18672,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,19219,NULL,NULL,NULL,NULL,1-Sep-05,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,19007,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,19059,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7969,COP BLUEBERRY 4-17-88-24 001,B,30947,NULL,NULL,NULL,NULL,1-Feb-16,NULL,Gas,PP
7969,COP BLUEBERRY 4-17-88-24 001,B,30948,NULL,NULL,NULL,NULL,1-Feb-16,NULL,Gas,PP
7969,COP BLUEBERRY 4-17-88-24 001,B,30949,NULL,NULL,NULL,NULL,1-Feb-16,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,3587,NULL,NULL,NULL,NULL,1-Aug-08,1-Aug-17,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,3655,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,19832,NULL,NULL,NULL,NULL,1-Mar-06,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,19832,NULL,NULL,NULL,NULL,1-Mar-06,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29774,NULL,NULL,NULL,NULL,1-Oct-14,NULL,Gas,PP
17957,KELT LNG INGA 12-36-087-23 002,DS,NULL,7666,NULL,NULL,NULL,1-Mar-14,NULL,Water,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,19989,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,19990,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,4702,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29434,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29435,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29872,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,4814,NULL,NULL,NULL,NULL,1-Aug-08,1-Aug-17,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,20259,NULL,NULL,NULL,NULL,1-Feb-08,1-Mar-11,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,5724,NULL,NULL,NULL,NULL,1-Aug-08,NULL,Gas,PP
7187,CNRL HELMET A-041-F/094-P-07 001,CD,6783,NULL,NULL,NULL,NULL,1-Aug-08,1-Aug-17,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,20404,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,20465,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,31566,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,20955,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,20955,NULL,NULL,NULL,NULL,1-Aug-06,NULL,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,31567,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,31689,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,NULL,18329,NULL,NULL,NULL,1-Mar-16,NULL,Gas,PP
8105,SUKUNKA SUKUNKA A-065-B/093-P-05 001,SM,NULL,294,NULL,NULL,NULL,1-Apr-89,NULL,Gas,PP
11089,PENGROWTH ELM B-058-F/094-H-07 001,B,13923,NULL,NULL,9-Nov-16,NULL,1-Jan-05,1-Nov-16,Oil,PP
7731,CNRL NOEL A-031-C/093-P-08 001,CD,16364,NULL,NULL,NULL,NULL,1-Aug-12,1-Jul-15,Gas,PP
7731,CNRL NOEL A-031-C/093-P-08 001,CD,16364,NULL,NULL,NULL,NULL,1-Aug-12,1-Jul-15,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,18010,NULL,NULL,NULL,NULL,1-Sep-05,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,18042,NULL,NULL,NULL,NULL,1-Sep-05,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,18044,NULL,NULL,NULL,NULL,1-Sep-05,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,18050,NULL,NULL,NULL,NULL,1-Aug-05,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19330,NULL,NULL,NULL,NULL,1-Oct-05,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19333,NULL,NULL,NULL,NULL,1-Jan-06,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19557,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19557,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19558,NULL,NULL,NULL,NULL,1-Oct-05,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19577,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19577,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19581,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19958,NULL,NULL,NULL,NULL,1-Feb-06,NULL,Gas,PP
7149,PENGROWTH STODDART 04-22-086-19 001,B,14253,NULL,NULL,10-Jul-02,NULL,1-Feb-02,1-Jul-02,Oil,PP
7908,ARCRES ATTACHIE 04-09-084-22 001,CS,26965,NULL,NULL,NULL,NULL,1-May-12,NULL,Gas,PP
7908,ARCRES ATTACHIE 04-09-084-22 001,CS,27083,NULL,NULL,NULL,NULL,1-May-12,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19967,NULL,NULL,NULL,NULL,1-Feb-06,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19971,NULL,NULL,NULL,NULL,1-Jan-06,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,19972,NULL,NULL,NULL,NULL,1-Jan-06,NULL,Gas,PP
5218,BONAVISTA BUICKCREEKWEST D-064-L/094-A-14 001,B,NULL,8459,NULL,NULL,NULL,1-Aug-02,NULL,Water,PP
7729,CNRL NOEL A-019-F/093-P-08 001,CD,16364,NULL,NULL,NULL,NULL,1-Jul-15,NULL,Gas,PP
7729,CNRL NOEL A-019-F/093-P-08 001,CD,16364,NULL,NULL,NULL,NULL,1-Jul-15,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,NULL,3283,NULL,NULL,NULL,1-Jun-00,1-Sep-01,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,NULL,5218,NULL,NULL,NULL,1-Mar-02,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,NULL,5218,NULL,NULL,NULL,1-Aug-02,NULL,Water,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,NULL,7698,NULL,NULL,NULL,1-Apr-08,NULL,Oil,PP
7070,NEWALTA FORTSTJOHNSE 15-05-083-17 004,OM,NULL,83,NULL,NULL,NULL,1-Aug-92,1-Jul-16,Oil,TP
9073,CNRL RING C-081-I/094-H-09 006,PG,16912,NULL,NULL,NULL,NULL,1-Jun-16,NULL,Gas,PP
9073,CNRL RING C-081-I/094-H-09 006,PG,4197,NULL,NULL,NULL,NULL,1-Jun-16,NULL,Gas,PP
9073,CNRL RING C-081-I/094-H-09 006,PG,1849,NULL,NULL,NULL,NULL,1-Jun-16,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,NULL,7734,NULL,NULL,NULL,1-Sep-08,NULL,Oil,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,NULL,7574,NULL,NULL,NULL,1-Sep-06,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29253,NULL,NULL,NULL,NULL,NULL,1-Dec-16,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29254,NULL,NULL,NULL,NULL,NULL,1-Jun-14,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29255,NULL,NULL,NULL,NULL,NULL,1-Jun-14,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29713,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29714,NULL,NULL,NULL,NULL,NULL,1-Jun-14,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29723,NULL,NULL,NULL,NULL,1-Sep-15,NULL,Gas,PP
8459,SRL BUICKCREEK D-036-L/094-A-14 003,B2,29712,NULL,NULL,NULL,NULL,NULL,1-Jun-14,Gas,PP
18348,PROGRESS GRAHAM C-067-K/094-B-08 002,B,30956,NULL,NULL,NULL,NULL,1-May-16,NULL,Gas,PP
18348,PROGRESS GRAHAM C-067-K/094-B-08 002,B,30957,NULL,NULL,NULL,NULL,1-May-16,NULL,Gas,PP
18351,PROGRESS CYPRESS  007,SM,NULL,18348,NULL,NULL,NULL,1-Apr-16,NULL,Gas,PP
8392,ECA CONROYCREEK B-060-E/094-H-12 001,SM,NULL,2557,NULL,NULL,NULL,1-Apr-97,1-Sep-17,Gas,PP
7778,PROGRESS FARRELLCREEKWEST B-088-I/094-B-01 001,GP,NULL,18194,NULL,NULL,NULL,1-Sep-15,NULL,Gas,PP
26337,COP BLUEBERRY C-046-C/094-A-13 002,B,26624,NULL,NULL,NULL,NULL,1-Dec-10,NULL,Oil,PP
8263,PREDATOR OIL BC BUICKCREEK 14-23-088-19 001,SM,NULL,754,NULL,NULL,NULL,1-Jan-91,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,25857,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,25858,NULL,NULL,NULL,NULL,1-Apr-11,NULL,Gas,PP
7458,ALTAGAS TOWN D-058-F/094-B-16 004,PG,19328,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7458,ALTAGAS TOWN D-058-F/094-B-16 004,PG,19328,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7458,ALTAGAS TOWN D-058-F/094-B-16 004,PG,19379,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7458,ALTAGAS TOWN D-058-F/094-B-16 004,PG,19424,NULL,NULL,NULL,NULL,1-Nov-05,1-Aug-15,Gas,PP
7458,ALTAGAS TOWN D-058-F/094-B-16 004,PG,19651,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26012,NULL,NULL,NULL,NULL,NULL,1-Jun-11,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26013,NULL,NULL,NULL,NULL,NULL,1-Jun-11,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26014,NULL,NULL,NULL,NULL,NULL,1-Jun-11,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16212,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16212,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16244,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16311,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16312,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16313,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16323,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16514,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16515,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,25906,NULL,NULL,NULL,NULL,1-Mar-12,1-Mar-12,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,25907,NULL,NULL,NULL,NULL,1-Apr-11,1-Mar-12,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16516,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16529,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16563,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16564,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16565,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16587,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16590,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16604,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16612,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16616,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16751,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16829,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16829,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16830,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16831,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16849,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16869,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16870,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16871,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16872,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16873,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16875,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16877,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7309,SEC ELLEH A-019-F/094-I-12 001,GP,16879,NULL,NULL,NULL,NULL,1-Jun-04,1-Jul-04,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26310,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26311,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26358,NULL,NULL,NULL,NULL,1-Mar-12,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26361,NULL,NULL,NULL,NULL,1-Mar-12,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26378,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7808,EGPC TUPPER CREEK 05-01-077-17 001,GP,26379,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
8117,ENERPLUS CLARKELAKE B-021-B/094-J-16 001,SM,NULL,237,NULL,NULL,NULL,1-Apr-89,1-Oct-16,Gas,PP
7676,EGPC TUPPERCREEK A-021-B/093-P-09 001,GP,26288,NULL,NULL,NULL,NULL,1-Oct-10,1-Jul-17,Gas,PP
26384,ARCRES DOE 02-08-080-14 002,B,31982,NULL,NULL,NULL,NULL,1-Mar-17,1-Jun-17,Gas,PP
18034,PROGRESS ALTARES 04-20-084-24 003,PG,31683,NULL,NULL,NULL,NULL,NULL,1-Apr-16,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21098,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
18034,PROGRESS ALTARES 04-20-084-24 003,PG,31684,NULL,NULL,NULL,NULL,NULL,1-Apr-16,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21147,NULL,NULL,NULL,NULL,1-Nov-06,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21147,NULL,NULL,NULL,NULL,1-Nov-06,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21246,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21246,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
26384,ARCRES DOE 02-08-080-14 002,B,31978,NULL,NULL,NULL,NULL,1-Mar-17,1-Jun-17,Gas,PP
26384,ARCRES DOE 02-08-080-14 002,B,31981,NULL,NULL,NULL,NULL,1-Mar-17,1-Jun-17,Gas,PP
7442,ALTAGAS TOWN D-058-F/094-B-16 003,GP,28070,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7442,ALTAGAS TOWN D-058-F/094-B-16 003,GP,31787,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7442,ALTAGAS TOWN D-058-F/094-B-16 003,GP,31788,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
26384,ARCRES DOE 02-08-080-14 002,B,31984,NULL,NULL,NULL,NULL,1-Mar-17,1-Jun-17,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21406,NULL,NULL,NULL,NULL,1-Aug-07,NULL,Gas,PP
26452,MURPHY TUPPERCREEK A-021-B/093-P-09 004,PG,26288,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21515,NULL,NULL,NULL,NULL,1-Nov-07,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21515,NULL,NULL,NULL,NULL,1-Nov-07,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,21516,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
26452,MURPHY TUPPERCREEK A-021-B/093-P-09 004,PG,24450,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
26452,MURPHY TUPPERCREEK A-021-B/093-P-09 004,PG,24451,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,29994,NULL,NULL,NULL,NULL,1-Aug-14,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,30147,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22027,NULL,NULL,NULL,NULL,1-Mar-07,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22027,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,30230,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,30385,NULL,NULL,NULL,NULL,1-Nov-14,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,30379,NULL,NULL,NULL,NULL,1-Nov-14,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,30228,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,30418,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
26452,MURPHY TUPPERCREEK A-021-B/093-P-09 004,PG,26290,NULL,NULL,NULL,NULL,1-Jul-17,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22269,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22274,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22274,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22279,NULL,NULL,NULL,NULL,1-Mar-08,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22279,NULL,NULL,NULL,NULL,1-Mar-08,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,22983,NULL,NULL,NULL,NULL,1-Jul-15,NULL,Oil,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22304,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7666,KELT LNG INGA 15-03-088-23 002,CD,25047,NULL,NULL,NULL,NULL,1-Jul-15,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22478,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22654,NULL,NULL,NULL,NULL,1-Sep-07,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22654,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7733,SEC SAHTANEH D-043-E/094-I-14 001,CS,31364,NULL,NULL,NULL,NULL,1-Feb-16,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22689,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22734,NULL,NULL,NULL,NULL,1-Aug-07,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22734,NULL,NULL,NULL,NULL,1-Aug-07,NULL,Gas,PP
7733,SEC SAHTANEH D-043-E/094-I-14 001,CS,31365,NULL,NULL,NULL,NULL,1-Feb-16,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22812,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7286,SHELL GROUNDBIRCH 04-15-080-19 001,GP,22976,NULL,NULL,NULL,NULL,NULL,NULL,Gas,PP
7733,SEC SAHTANEH D-043-E/094-I-14 001,CS,31366,NULL,NULL,NULL,NULL,1-Feb-16,NULL,Gas,PP
